network_id,station_id,gap_length,information_condition,n_placements,observed_recovery_loss,placement_loss_sd,median_mae_deg_c,rmse_deg_c,climatology_mae_deg_c,achieved_skill,first_gap_start,last_gap_end,role
huc8_01070004,01095220,365.0,B_union_D,20.0,7.6693389450282226,1.2611006218476843,8.448493972281888,9.669232925331857,1.2876164383561644,-4.938461979054256,2025-01-15,2026-04-11,development
huc8_01070004,01095220,365.0,B_union_D_union_M_union_H,20.0,7.222024896483367,1.099707666240937,7.89909090763902,8.993357963621698,1.2876164383561644,-4.593648476301539,2025-01-15,2026-04-11,development
huc8_01070004,01095375,7.0,B_union_D,20.0,0.6146038443701607,0.30602573339744965,0.5683341605322701,0.7224099282057181,1.4489285714285713,0.49396335014599896,2018-01-28,2026-04-11,development
huc8_01070004,01095375,7.0,B_union_D_union_M_union_H,20.0,0.5372918417863548,0.23674057119275166,0.4832940152713231,0.6368190442082277,1.4489285714285713,0.5431187076294902,2018-01-28,2026-04-11,development
huc8_01070004,01095375,14.0,B_union_D,20.0,0.8943794345855712,0.41644533320819377,0.7820968219212123,1.0677225528962242,1.3026785714285716,0.2387218569285051,2018-01-28,2026-04-11,development
huc8_01070004,01095375,14.0,B_union_D_union_M_union_H,20.0,0.8102938093378075,0.3873184073299452,0.6907628263745991,0.9693303038339227,1.3026785714285716,0.30718138955736596,2018-01-28,2026-04-11,development
huc8_01070004,01095375,30.0,B_union_D,20.0,1.0409152640203634,0.5376142139377261,0.9758604375521344,1.2656047979289702,1.7096666666666667,0.39973916020644956,2018-01-28,2026-04-11,development
huc8_01070004,01095375,30.0,B_union_D_union_M_union_H,20.0,0.9992469786008199,0.5530581910513519,0.8918243281046554,1.210633036402379,1.7096666666666667,0.4238242453101203,2018-01-28,2026-04-11,development
huc8_01070004,01095375,60.0,B_union_D,20.0,1.1982230092336734,0.394540572837101,1.1930913257598874,1.4733498099965352,1.599375,0.18623135130400742,2018-04-24,2026-04-11,development
huc8_01070004,01095375,60.0,B_union_D_union_M_union_H,20.0,1.141120620049963,0.3788428109213171,1.0324990034103392,1.4067901218119894,1.599375,0.22088760882313957,2018-04-24,2026-04-11,development
huc8_01070004,01095375,90.0,B_union_D,20.0,1.4123060591767231,0.5644799478880931,1.2627086803648206,1.6971773782712098,1.59225,0.06512045390953926,2018-07-20,2026-04-11,development
huc8_01070004,01095375,90.0,B_union_D_union_M_union_H,20.0,1.4162179969665076,0.591365771982075,1.2457495867378183,1.6974274966260499,1.59225,0.0644382520534361,2018-07-20,2026-04-11,development
huc8_01070004,01095375,180.0,B_union_D,20.0,2.7708434727638958,1.339169260454192,2.3617386745247577,3.264202069607998,1.536875,-0.8693351718436706,2018-07-20,2026-04-11,development
huc8_01070004,01095375,180.0,B_union_D_union_M_union_H,20.0,2.6441906323201128,1.2000459514401667,2.3812160159150757,3.1049231219012388,1.536875,-0.7883618290538636,2018-07-20,2026-04-11,development
huc8_01070004,01095375,365.0,B_union_D,20.0,8.022887498725154,1.3576311386342759,8.826940527278675,9.982272966593762,1.421780821917808,-4.626587876425574,2025-01-16,2026-04-11,development
huc8_01070004,01095375,365.0,B_union_D_union_M_union_H,20.0,7.1220038052448,1.0841142346486987,7.757295498787936,8.751934566306687,1.421780821917808,-3.9965254436769,2025-01-16,2026-04-11,development
huc8_01070004,01095434,7.0,B_union_D,20.0,0.7468270870617457,0.3990565195179136,0.6185949053083148,0.8646716967454424,1.437142857142857,0.36678297937125176,2018-01-27,2026-03-08,development
huc8_01070004,01095434,7.0,B_union_D_union_M_union_H,20.0,0.5346556181567056,0.30372603749681604,0.4706161226545059,0.6222138905050901,1.437142857142857,0.553205047681042,2018-01-27,2026-03-08,development
huc8_01070004,01095434,14.0,B_union_D,20.0,0.9223558945740973,0.3731568348951681,0.87811153956822,1.1035951161888173,1.4755357142857142,0.333657402444284,2018-01-27,2026-03-08,development
huc8_01070004,01095434,14.0,B_union_D_union_M_union_H,20.0,0.7096712589263916,0.3000009718294207,0.6562103322574071,0.8371455167137107,1.4755357142857142,0.4842898584804698,2018-01-27,2026-03-08,development
huc8_01070004,01095434,30.0,B_union_D,20.0,0.8528550128340721,0.22763456581691832,0.786114825407664,1.0534276599340902,1.3695833333333334,0.35662512587509204,2018-01-27,2026-03-08,development
huc8_01070004,01095434,30.0,B_union_D_union_M_union_H,20.0,0.6592626897891363,0.18779052146005035,0.6308740325768789,0.8156433427264032,1.3695833333333334,0.5002201574262168,2018-01-27,2026-03-08,development
huc8_01070004,01095434,60.0,B_union_D,20.0,0.8919326978524527,0.15435133325411243,0.8655934397379558,1.1242803084561417,1.4728333333333334,0.37791236816896123,2018-04-25,2026-03-08,development
huc8_01070004,01095434,60.0,B_union_D_union_M_union_H,20.0,0.6954627923766773,0.15218043211548068,0.6599738454818725,0.8736825178520682,1.4728333333333334,0.5160580910413233,2018-04-25,2026-03-08,development
huc8_01070004,01095434,90.0,B_union_D,20.0,0.9630574808783001,0.24020657391621394,0.8979374080234104,1.1868357453511598,1.4746944444444445,0.33314619623115665,2018-07-19,2026-03-08,development
huc8_01070004,01095434,90.0,B_union_D_union_M_union_H,20.0,0.785709136499299,0.19844540083268294,0.7542191868358188,0.9647894529250582,1.4746944444444445,0.45490353271551953,2018-07-19,2026-03-08,development
huc8_01070004,01095434,180.0,B_union_D,20.0,1.5256463930176365,0.6163947319464869,1.3642143016391328,1.8294522120828998,1.4518055555555556,-0.07491111332221255,2018-07-19,2026-03-08,development
huc8_01070004,01095434,180.0,B_union_D_union_M_union_H,20.0,1.184156439161963,0.4159335229435406,1.1604176817999945,1.423763102853174,1.4518055555555556,0.16671693496826742,2018-07-19,2026-03-08,development
huc8_01070004,01095434,365.0,B_union_D,20.0,3.2942818548434403,0.07115267255663744,3.321456387671706,4.044698892089104,1.4842054794520547,-1.219780803002814,2025-01-15,2026-03-08,development
huc8_01070004,01095434,365.0,B_union_D_union_M_union_H,20.0,1.8567691536798872,0.026910383071222947,1.854447384166391,2.1725179298706743,1.4842054794520547,-0.2510889403899528,2025-01-15,2026-03-08,development
huc8_01090001,01104370,7.0,B_union_D,20.0,0.506656365096569,0.3868344501481805,0.3125677227973936,0.5803636185917873,1.600357142857143,0.5517529056253337,2017-01-01,2022-12-07,development
huc8_01090001,01104370,7.0,B_union_D_union_M_union_H,20.0,0.5036869122726576,0.39118519432717935,0.33558222821780614,0.575864773704697,1.600357142857143,0.5816802633644963,2017-01-01,2022-12-07,development
huc8_01090001,01104370,14.0,B_union_D,20.0,0.4534076357952186,0.3867032613418503,0.35013301925999774,0.5616228698784875,1.6255357142857143,0.683409249041368,2017-01-01,2022-12-07,development
huc8_01090001,01104370,14.0,B_union_D_union_M_union_H,20.0,0.4564904863068035,0.40470258458590347,0.32804369160107205,0.562923302745208,1.6255357142857143,0.6836148790019195,2017-01-01,2022-12-07,development
huc8_01090001,01104370,30.0,B_union_D,20.0,0.49439451856414474,0.3528911953009784,0.36304036001364387,0.6050683019340666,1.5396666666666667,0.6675525441781669,2017-01-01,2022-06-14,development
huc8_01090001,01104370,30.0,B_union_D_union_M_union_H,20.0,0.5007962139695883,0.36924354378543156,0.36886549184719725,0.613809965732705,1.5396666666666667,0.6672816072899239,2017-01-01,2022-06-14,development
huc8_01090001,01104370,60.0,B_union_D,20.0,0.5526312283699711,0.36395074751094036,0.44895233084758124,0.7172885753441319,1.672,0.658360126534802,2017-01-01,2022-06-14,development
huc8_01090001,01104370,60.0,B_union_D_union_M_union_H,20.0,0.569002196195225,0.3796176194490228,0.4511731292804082,0.7415881327661615,1.672,0.6486089466983818,2017-01-01,2022-06-14,development
huc8_01090001,01104370,90.0,B_union_D,20.0,0.5573227006461885,0.2896648367189728,0.4502401073773702,0.7438433524557512,1.8268055555555556,0.6973319384939881,2017-01-01,2021-07-14,development
huc8_01090001,01104370,90.0,B_union_D_union_M_union_H,20.0,0.5689354830715392,0.299484872525726,0.46764290895726945,0.7597180475574853,1.8268055555555556,0.691205541053753,2017-01-01,2021-07-14,development
huc8_01090001,01104370,180.0,B_union_D,20.0,0.6674977495024602,0.17207325435070306,0.6133050735129251,0.8564813837003236,1.8378472222222222,0.6331940875071103,2017-01-01,2020-06-03,development
huc8_01090001,01104370,180.0,B_union_D_union_M_union_H,20.0,0.7020588177757131,0.18739414050092004,0.6344062793917127,0.8968049465700556,1.8378472222222222,0.6139801567688455,2017-01-01,2020-06-03,development
huc8_01090001,01104415,7.0,B_union_D,20.0,0.5470567214488982,0.23871246429601428,0.5439277512686593,0.6331384661817697,1.4378571428571427,0.5859299938878337,2017-01-01,2022-12-07,development
huc8_01090001,01104415,7.0,B_union_D_union_M_union_H,20.0,0.5004962333611078,0.26452345733749777,0.49173754964556016,0.5803085962492105,1.4378571428571427,0.6316826268357929,2017-01-01,2022-12-07,development
huc8_01090001,01104415,14.0,B_union_D,20.0,0.6149399681602206,0.2616764740395477,0.5664220946175709,0.770281088749042,1.4635714285714285,0.5493625187854804,2017-01-01,2022-12-07,development
huc8_01090001,01104415,14.0,B_union_D_union_M_union_H,20.0,0.5907242215531212,0.24491115035364577,0.5129343305315289,0.7183558438172808,1.4635714285714285,0.5763341928699239,2017-01-01,2022-12-07,development
huc8_01090001,01104415,30.0,B_union_D,20.0,0.6984828131993612,0.28986951180214415,0.6551988764603932,0.8512892771177338,1.45025,0.4884232390487173,2017-01-01,2022-06-14,development
huc8_01090001,01104415,30.0,B_union_D_union_M_union_H,20.0,0.6695055909554164,0.2547981982231106,0.6355617781480154,0.8081061428892704,1.45025,0.5046420070549938,2017-01-01,2022-06-14,development
huc8_01090001,01104415,60.0,B_union_D,20.0,0.8360061295429866,0.40961638692679486,0.7152189584573111,1.043712988614136,1.4672916666666667,0.4138791276374512,2017-01-01,2022-06-14,development
huc8_01090001,01104415,60.0,B_union_D_union_M_union_H,20.0,0.7872009332577388,0.40279135357448603,0.6714422047138215,0.9639855981502577,1.4672916666666667,0.4493899073667545,2017-01-01,2022-06-14,development
huc8_01090001,01104415,90.0,B_union_D,20.0,0.8643488128052818,0.23706380387356102,0.8337997485531701,1.0919162318222768,1.570611111111111,0.4464880598949009,2017-01-01,2021-07-13,development
huc8_01090001,01104415,90.0,B_union_D_union_M_union_H,20.0,0.826664173775249,0.24931617205828746,0.7556708656416999,1.0340541133064385,1.570611111111111,0.46978625919167866,2017-01-01,2021-07-13,development
huc8_01090001,01104415,180.0,B_union_D,20.0,1.7338836403157978,0.615537514950522,1.6056038126680587,2.0827057129417796,1.6574444444444445,-0.04559111817411881,2017-01-01,2020-06-02,development
huc8_01090001,01104415,180.0,B_union_D_union_M_union_H,20.0,1.6081642975674737,0.49802542452812937,1.5696045496728686,1.906346005115796,1.6574444444444445,0.029974585518636854,2017-01-01,2020-06-02,development
huc8_01090001,01104420,7.0,B_union_D,20.0,0.6577477076223919,0.39378092192633624,0.5833865574428013,0.7429957381375697,1.3992857142857145,0.48451026342487546,2017-01-01,2022-12-07,development
huc8_01090001,01104420,7.0,B_union_D_union_M_union_H,20.0,0.6403255507775716,0.3732617897256555,0.6281065404415129,0.7245494371019385,1.3992857142857145,0.4893116490923649,2017-01-01,2022-12-07,development
huc8_01090001,01104420,14.0,B_union_D,20.0,0.5707233744433948,0.3042862653176675,0.5903742619923183,0.6865148034630746,1.5869642857142856,0.5746089847921775,2017-01-01,2022-12-07,development
huc8_01090001,01104420,14.0,B_union_D_union_M_union_H,20.0,0.5587856471538544,0.3127946769026041,0.5066864388329643,0.6812196229204891,1.5869642857142856,0.5737681748438558,2017-01-01,2022-12-07,development
huc8_01090001,01104420,30.0,B_union_D,20.0,0.6441618981162707,0.31293920900233463,0.5183301212390264,0.8058187160211215,1.6141666666666665,0.45570015801874286,2017-01-01,2022-06-14,development
huc8_01090001,01104420,30.0,B_union_D_union_M_union_H,20.0,0.6161007985870044,0.29596979697533365,0.511196087996165,0.7782144851079937,1.6141666666666665,0.48009374719061676,2017-01-01,2022-06-14,development
huc8_01090001,01104420,60.0,B_union_D,20.0,0.8760299790650606,0.44534420559872323,0.6817595116297405,1.088253404481338,1.6940416666666667,0.36248950949441916,2017-01-01,2022-06-14,development
huc8_01090001,01104420,60.0,B_union_D_union_M_union_H,20.0,0.8491187624434631,0.435731161783865,0.6717702926198641,1.0627131311449194,1.6940416666666667,0.3842532340766465,2017-01-01,2022-06-14,development
huc8_01090001,01104420,90.0,B_union_D,20.0,0.97278833473391,0.4671412537325906,0.9499041182465022,1.2097919393664904,1.831416666666667,0.4284829590731013,2017-01-01,2021-07-14,development
huc8_01090001,01104420,90.0,B_union_D_union_M_union_H,20.0,0.9400701453818214,0.4634367447038337,0.927828404241138,1.1766872821799803,1.831416666666667,0.44722732975006396,2017-01-01,2021-07-14,development
huc8_01090001,01104420,180.0,B_union_D,20.0,1.5616447091235055,0.3602201590407011,1.5993306901719835,1.9301893000443031,1.8558194444444447,0.16117875466563097,2017-01-01,2020-06-03,development
huc8_01090001,01104420,180.0,B_union_D_union_M_union_H,20.0,1.589534602648682,0.3928318573690093,1.608037028312683,1.980794085675735,1.8558194444444447,0.1462700247175121,2017-01-01,2020-06-03,development
huc8_01090001,01104430,7.0,B_union_D,20.0,0.43116904905864173,0.31119637979847203,0.32669709750584197,0.5203233514432573,0.9028571428571428,0.3500020230323135,2017-01-01,2022-12-07,development
huc8_01090001,01104430,7.0,B_union_D_union_M_union_H,20.0,0.4358648708888463,0.29428231036181807,0.3548226492745536,0.5159825957032538,0.9028571428571428,0.35975231556127196,2017-01-01,2022-12-07,development
huc8_01090001,01104430,14.0,B_union_D,20.0,0.7066553277628762,0.5911106871235776,0.5473650966371809,0.8409621066411338,1.1858928571428573,0.36841815297877817,2017-01-01,2022-12-07,development
huc8_01090001,01104430,14.0,B_union_D_union_M_union_H,20.0,0.7043100430284228,0.5840416157072397,0.5394813094820294,0.8382494786342983,1.1858928571428573,0.36109972607974006,2017-01-01,2022-12-07,development
huc8_01090001,01104430,30.0,B_union_D,20.0,0.8124146257241567,0.5077211798062808,0.6519430144627889,0.9586344459831496,1.117,0.1378694544838696,2017-01-01,2022-06-14,development
huc8_01090001,01104430,30.0,B_union_D_union_M_union_H,20.0,0.7806249310970307,0.48920534286886,0.6046610895792643,0.9259268613280721,1.117,0.1807610576376745,2017-01-01,2022-06-14,development
huc8_01090001,01104430,60.0,B_union_D,20.0,1.1869636367360752,0.836981275059892,0.7488014964262646,1.420725080995127,1.1475,-0.11075251901876412,2017-01-01,2022-06-14,development
huc8_01090001,01104430,60.0,B_union_D_union_M_union_H,20.0,1.1234104471405346,0.7753681517262515,0.7125140607357026,1.3497320708612028,1.1475,-0.049218630017768994,2017-01-01,2022-06-14,development
huc8_01090001,01104430,90.0,B_union_D,20.0,1.6442148021592036,0.8147117437419243,1.622240686946445,1.9551901058960308,1.1436666666666668,-0.5745124512387114,2017-01-01,2021-07-14,development
huc8_01090001,01104430,90.0,B_union_D_union_M_union_H,20.0,1.569875026596917,0.7498224879907394,1.564831136332618,1.8697471182241696,1.1436666666666668,-0.5079648707895121,2017-01-01,2021-07-14,development
huc8_01090001,01104430,180.0,B_union_D,20.0,3.620661708659596,0.7983027604901417,3.866313220394982,4.0977663234189,1.2458055555555556,-2.1200222938172693,2017-01-01,2020-06-03,development
huc8_01090001,01104430,180.0,B_union_D_union_M_union_H,20.0,3.3929338558779825,0.803542296988765,3.5754154888788863,3.8365256822629448,1.2458055555555556,-1.9355972699115351,2017-01-01,2020-06-03,development
huc8_01090001,01104455,7.0,B_union_D,20.0,0.7224398408617293,0.37101736689056103,0.6732619694301059,0.8385558617088973,1.4382142857142857,0.3385393751957442,2017-01-01,2022-12-06,development
huc8_01090001,01104455,7.0,B_union_D_union_M_union_H,20.0,0.75990934916905,0.3783844766562567,0.7675690650939944,0.863828746220619,1.4382142857142857,0.3147353994350967,2017-01-01,2022-12-06,development
huc8_01090001,01104455,14.0,B_union_D,20.0,0.8124499763761248,0.2572568138395689,0.7841783659798758,0.9621504611411773,1.5139285714285715,0.28773018958959845,2017-01-01,2022-12-06,development
huc8_01090001,01104455,14.0,B_union_D_union_M_union_H,20.0,0.7998340443202429,0.238809593897768,0.833382763181414,0.9470533470742779,1.5139285714285715,0.3283572782508274,2017-01-01,2022-12-06,development
huc8_01090001,01104455,30.0,B_union_D,20.0,0.8489140847524007,0.38184542072565714,0.8263754097620644,1.030856307631871,1.40875,0.21464999756043385,2017-01-01,2022-06-14,development
huc8_01090001,01104455,30.0,B_union_D_union_M_union_H,20.0,0.801400058110555,0.3648739491239329,0.7368232647577921,0.9659775103812084,1.40875,0.2675439895107149,2017-01-01,2022-06-14,development
huc8_01090001,01104455,60.0,B_union_D,20.0,1.1933188363313676,0.4999015481617227,1.0612055842081707,1.4487283953216818,1.473875,0.10719783273546972,2017-01-01,2022-06-14,development
huc8_01090001,01104455,60.0,B_union_D_union_M_union_H,20.0,1.132446315685908,0.48933509205294246,1.0090756591161094,1.365713083583495,1.473875,0.15827799106867452,2017-01-01,2022-06-14,development
huc8_01090001,01104455,90.0,B_union_D,20.0,1.052577362643348,0.3495031240913657,0.9967804638544719,1.2973044383903551,1.3731666666666666,0.17341225995382886,2017-01-01,2021-07-14,development
huc8_01090001,01104455,90.0,B_union_D_union_M_union_H,20.0,0.9888459228144753,0.32623381902496396,0.9879375134574042,1.1919555645194744,1.3731666666666666,0.226739094816418,2017-01-01,2021-07-14,development
huc8_01090001,01104455,180.0,B_union_D,20.0,2.234736405637529,0.5429395624288059,2.3260566944546173,2.558835257445253,1.3250416666666667,-0.7196184215564401,2017-01-01,2020-06-03,development
huc8_01090001,01104455,180.0,B_union_D_union_M_union_H,20.0,2.026433782418569,0.4875102380863048,2.0865272468990748,2.3008905283451115,1.3250416666666667,-0.5579942696091014,2017-01-01,2020-06-03,development
huc8_01090001,01104460,7.0,B_union_D,20.0,0.5844268796273641,0.3107023267418614,0.47145450966698776,0.6959239584839099,1.2,0.42361999294410363,2017-01-01,2022-12-07,development
huc8_01090001,01104460,7.0,B_union_D_union_M_union_H,20.0,0.5936944311005729,0.32169451528998744,0.5338510853903633,0.6886677809516407,1.2,0.4404602678034542,2017-01-01,2022-12-07,development
huc8_01090001,01104460,14.0,B_union_D,20.0,0.7745344546863011,0.4981529495161207,0.5949271048818316,0.9571812525585426,1.3605357142857142,0.39628897713164163,2017-01-01,2022-12-07,development
huc8_01090001,01104460,14.0,B_union_D_union_M_union_H,20.0,0.7806522122451238,0.46408522049974066,0.6542453518935611,0.9613100960602814,1.3605357142857142,0.387745753425311,2017-01-01,2022-12-07,development
huc8_01090001,01104460,30.0,B_union_D,20.0,0.9065222075184186,0.4031553538309306,0.8868039576212565,1.1363503418009846,1.474,0.37025537994332447,2017-01-01,2022-06-14,development
huc8_01090001,01104460,30.0,B_union_D_union_M_union_H,20.0,0.8887078176736832,0.3611981758106045,0.8992999203999839,1.0938036996594152,1.474,0.3804339529990607,2017-01-01,2022-06-14,development
huc8_01090001,01104460,60.0,B_union_D,20.0,1.2299052926500638,0.6900612278389541,0.9270643599828083,1.5176206341401566,1.5729583333333332,0.19832879384275165,2017-01-01,2022-06-14,development
huc8_01090001,01104460,60.0,B_union_D_union_M_union_H,20.0,1.2109686953226726,0.6309210261589249,0.9877574135859806,1.485417512241511,1.5729583333333332,0.20152871607204742,2017-01-01,2022-06-14,development
huc8_01090001,01104460,90.0,B_union_D,20.0,1.309825445175171,0.5352536308717977,1.4486646464135913,1.6196594499520718,1.7048333333333332,0.22113960851488157,2017-01-01,2021-07-14,development
huc8_01090001,01104460,90.0,B_union_D_union_M_union_H,20.0,1.294143839173847,0.492848519896855,1.3897746392091115,1.5955078335454542,1.7048333333333332,0.2225448900096739,2017-01-01,2021-07-14,development
huc8_01090001,01104460,180.0,B_union_D,20.0,3.0749700877335338,1.267425095537257,3.1660958470238576,3.5696483367842253,1.7358333333333333,-0.8023115201771768,2017-01-01,2020-06-03,development
huc8_01090001,01104460,180.0,B_union_D_union_M_union_H,20.0,2.7949674843549728,1.158601149646142,2.835903451575173,3.2171823876847476,1.7358333333333333,-0.6382181264956509,2017-01-01,2020-06-03,development
huc8_01090001,01104475,7.0,B_union_D,20.0,0.6289789022718157,0.4734602147882838,0.3910423653466361,0.7290264050241241,1.5535714285714284,0.57336781333061,2017-01-01,2022-12-07,development
huc8_01090001,01104475,7.0,B_union_D_union_M_union_H,20.0,0.5451158080782209,0.4092413874744899,0.3450639111655098,0.6313270889704732,1.5535714285714284,0.6223627562352002,2017-01-01,2022-12-07,development
huc8_01090001,01104475,14.0,B_union_D,20.0,0.6128719745363508,0.43439230981055416,0.5006588101387024,0.750704661542998,1.6053571428571427,0.5877062351870241,2017-01-01,2022-12-07,development
huc8_01090001,01104475,14.0,B_union_D_union_M_union_H,20.0,0.5460522936071668,0.3721774280398145,0.44513638700757713,0.6671963035531949,1.6053571428571427,0.629470998994415,2017-01-01,2022-12-07,development
huc8_01090001,01104475,30.0,B_union_D,20.0,0.637779855688413,0.4354890485894517,0.4848870857556661,0.7804105027391586,1.4575,0.557415356998305,2017-01-01,2022-06-14,development
huc8_01090001,01104475,30.0,B_union_D_union_M_union_H,20.0,0.5842793836990993,0.35581917326939244,0.5046687610944112,0.7147973601327244,1.4575,0.5922509757389489,2017-01-01,2022-06-14,development
huc8_01090001,01104475,60.0,B_union_D,20.0,0.6844359723528226,0.34341086221924194,0.6088032585382461,0.8660130110586264,1.4832916666666667,0.5065268838000111,2017-01-01,2022-06-14,development
huc8_01090001,01104475,60.0,B_union_D_union_M_union_H,20.0,0.6597222399711609,0.2993663088831845,0.5748547569910685,0.8233788555251952,1.4832916666666667,0.5223614138397114,2017-01-01,2022-06-14,development
huc8_01090001,01104475,90.0,B_union_D,20.0,0.7167331616348691,0.30537156732516363,0.6664688942167494,0.9111395198839333,1.5891388888888889,0.53948641990082,2017-01-01,2021-07-14,development
huc8_01090001,01104475,90.0,B_union_D_union_M_union_H,20.0,0.7013751496473948,0.24953649289828564,0.6688806780179342,0.8832908242918697,1.5891388888888889,0.5492297575359939,2017-01-01,2021-07-14,development
huc8_01090001,01104475,180.0,B_union_D,20.0,1.085108376701673,0.37648202202458386,0.9704051637649536,1.3261144405099208,1.690625,0.35769495795890327,2017-01-01,2020-06-03,development
huc8_01090001,01104475,180.0,B_union_D_union_M_union_H,20.0,1.0779370413886178,0.37650714788181655,0.9350679479704965,1.3066117152834194,1.690625,0.3622141175697474,2017-01-01,2020-06-03,development
huc8_01090004,01115098,7.0,B_union_D,20.0,0.6075002003354686,0.3706154887716999,0.5851021085466657,0.7012491902989479,1.5082142857142857,0.42886021679746716,2018-01-01,2023-10-17,development
huc8_01090004,01115098,7.0,B_union_D_union_M_union_H,20.0,0.6093483915073531,0.36740356750922504,0.5571819390569415,0.6976153995220005,1.5082142857142857,0.44282314810074874,2018-01-01,2023-10-17,development
huc8_01090004,01115098,14.0,B_union_D,20.0,0.9681584821428573,0.6082979803849502,0.8143628869737898,1.1756067531485566,1.5758928571428572,0.29877058301058296,2018-01-01,2023-10-17,development
huc8_01090004,01115098,14.0,B_union_D_union_M_union_H,20.0,0.9389399507428919,0.5798640410631777,0.822425310952323,1.137674315360084,1.5758928571428572,0.32097334339485906,2018-01-01,2023-10-17,development
huc8_01090004,01115098,30.0,B_union_D,20.0,1.1153659217357634,0.5630884826234356,0.9608952530225119,1.3996405124238178,1.8995000000000002,0.39470416377751366,2018-01-01,2023-10-17,development
huc8_01090004,01115098,30.0,B_union_D_union_M_union_H,20.0,1.1130213301877183,0.5397906746643163,0.9569786787033082,1.3845379812654661,1.8995000000000002,0.3958013679733824,2018-01-01,2023-10-17,development
huc8_01090004,01115098,60.0,B_union_D,20.0,1.3293008585969606,0.5208378323150424,1.2211173806587854,1.634840813478513,1.8475416666666669,0.2464349015122919,2018-01-01,2023-04-03,development
huc8_01090004,01115098,60.0,B_union_D_union_M_union_H,20.0,1.3088016480803488,0.5119262819719375,1.2164319066206613,1.6074420833805128,1.8475416666666669,0.2623963058431637,2018-01-01,2023-04-03,development
huc8_01090004,01115098,90.0,B_union_D,20.0,1.6634347653786343,0.6635754691909653,1.581239714887407,2.0164714411797684,1.8814444444444445,0.08100250730127818,2018-01-01,2023-04-03,development
huc8_01090004,01115098,90.0,B_union_D_union_M_union_H,20.0,1.6232016779482366,0.6232101010272375,1.543414263725281,1.9670348708325402,1.8814444444444445,0.1071028005140197,2018-01-01,2023-04-03,development
huc8_01090004,01115110,7.0,B_union_D,20.0,0.3613650178596644,0.21820327652711916,0.3769411631992886,0.4187914852070168,1.2157142857142857,0.6312133055053971,2018-01-01,2023-10-17,development
huc8_01090004,01115110,7.0,B_union_D_union_M_union_H,20.0,0.32756888161355163,0.24031081228617474,0.2978514671325683,0.3817091925417223,1.2157142857142857,0.6755834476732139,2018-01-01,2023-10-17,development
huc8_01090004,01115110,14.0,B_union_D,20.0,0.39554077945865834,0.2549548443109788,0.3255207200135505,0.49722102641812216,1.48625,0.6759985209895951,2018-01-01,2023-10-17,development
huc8_01090004,01115110,14.0,B_union_D_union_M_union_H,20.0,0.3911069180271755,0.25629430015207616,0.2890995531209878,0.48915734706373304,1.48625,0.6790285347750605,2018-01-01,2023-10-17,development
