network_id,station_id,mechanism,gap_length,season,n_placements,mae_deg_c
chmi_labe,0-203-1-004200,uniform_block,7,JJA,20,0.45253326779320197
chmi_labe,0-203-1-004200,uniform_block,7,JJA,20,1.1831206548781619
chmi_labe,0-203-1-004200,uniform_block,7,JJA,20,0.8600252242315379
chmi_labe,0-203-1-004200,uniform_block,7,JJA,20,0.41218864804222505
chmi_labe,0-203-1-004200,uniform_block,7,JJA,20,0.5832384381975447
chmi_labe,0-203-1-004200,uniform_block,7,JJA,20,0.6274032865251815
chmi_labe,0-203-1-004200,uniform_block,7,JJA,20,0.3024533317202615
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.35922811599004795
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.41153771536690825
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.7644421986171176
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.47731596628824946
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,2.3351688203357512
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,1.0826380275544667
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.5868836221240817
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.34617998940604117
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.5898477100190659
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.31490236918131514
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.4221525453839983
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.8453204245794385
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.5723931993756975
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.5489379701160251
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,1.0608725956508096
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,2.0535382316226047
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,1.2083876700628373
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.6434208415803455
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.4289537475222633
chmi_labe,0-203-1-004200,uniform_block,7,SON,20,0.7935963517143614
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.38422643184661864
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,1.0348247559865316
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.4583507321940528
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.5254134175512526
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.4146601025263469
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.9856388605965508
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.8227097659640844
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.707689077059428
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.7299870347746328
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.5652566051252798
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.2957823890879535
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.7151195282406277
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.7166792096032037
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.3501194029384189
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.555728815926446
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.7180737119250828
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.7843917446666294
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.7818231044875251
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.8912672836250728
chmi_labe,0-203-1-004200,uniform_block,30,DJF,20,0.9815972752041285
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.34230264398786747
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.6783612247596039
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.5033551265421696
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,1.0337466462453204
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,1.2203525140550402
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,1.7744292979770242
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,1.1559921858045792
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.9388892154877889
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.5103784802570435
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.38241298145718045
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.5701570351918538
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.7185702662997774
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.7520615832010904
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.833846881147744
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.7011520311797875
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.7990150059594051
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.6951114771101212
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.7622980160183377
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,0.6878734546237522
chmi_labe,0-203-1-004200,uniform_block,30,MAM,20,1.3876019499037
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,1.640426133013002
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,1.3432603565160781
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,1.9263549390046497
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,1.6975477939181853
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,1.1858488491998211
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,1.2296702039414558
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,0.9964653269449867
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,1.171584426032172
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,0.6001773516337074
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,1.6878274917602534
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,0.8298536894056525
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,2.3087177658081055
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,0.7148244391547308
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,1.8018043178982206
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,0.4738652292887368
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,0.6484311697218154
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,0.6986706988016764
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,1.1008084954155815
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,1.348798351287842
chmi_labe,0-203-1-004200,uniform_block,30,JJA,20,0.6361154047648113
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,1.4600408172607418
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,1.1791237933868506
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,1.2971759471649273
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,1.4984763735453288
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,1.3664387480417886
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,1.116896233028836
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,1.4297954061296252
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,1.0090495702955453
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,0.966090013715956
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,0.6755006702846953
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,1.3017631263309055
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,0.7574669806162514
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,0.9229194407992892
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,0.8904637442694768
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,0.9799203109741211
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,1.1880318101247151
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,0.6405918248494465
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,1.3027226628197561
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,1.4459180000093248
chmi_labe,0-203-1-004200,uniform_block,30,SON,20,0.9296624988979763
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,1.457780366350871
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.8899268748679598
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.44757550893966314
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.6392653442849667
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.62448794087734
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.9300520065172475
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.7995395517426028
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.5709511299409727
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,1.0397233273326487
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.6883046099682744
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.9082358030881282
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.8843184722679249
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.9985109698330915
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,1.1404819506186026
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,1.8226143109356914
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,1.1155409058894896
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.791347600787926
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.67366275805782
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.6593315831013924
chmi_labe,0-203-1-004200,uniform_block,90,DJF,20,0.7622131008495262
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,0.5875909245993204
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,3.2357457183371032
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,3.08205526602249
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,2.2382887040935278
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,1.8435074899584392
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,2.251452077475531
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,3.553716026619436
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,0.904316203229477
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,0.8343285280802015
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,0.6354509947035047
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,0.6121797996097141
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,2.2005102673283328
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,1.087804004527904
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,1.4047348958397834
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,1.9659137038908145
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,1.7664622359805637
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,1.5295390249181675
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,1.6907848273383248
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,2.1067047984511764
chmi_labe,0-203-1-004200,uniform_block,90,MAM,20,3.6845781107302074
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,2.9947308424859034
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,2.0053420850351427
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,1.9393560466981357
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,3.8101192492337663
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,1.0245281715059864
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,1.0928448602069831
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,1.5873827627030017
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,3.3894235095271346
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,3.195324507819281
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,3.618860800001356
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,2.222479020577889
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,1.8736500634935165
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,1.0636311715585212
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,3.1974998078522865
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,0.7272369999355741
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,1.4412726550632051
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,1.9497029770745171
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,1.3020306915707056
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,1.3117026307847768
chmi_labe,0-203-1-004200,uniform_block,90,JJA,20,1.1375615211769383
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.9549429240110079
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.0783764277129597
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.319792481308326
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.1203577263715425
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.3445345354715983
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.401873538077319
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.4566853888829547
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.6992965730108116
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.9182899256182562
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.0613920403374566
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.0242862970705386
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.1955999302828753
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,0.6285842292432431
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,0.9190896604679248
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,0.952429683473375
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,0.8545033792213159
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.1708386253427578
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.0548654379668057
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.1130920127586084
chmi_labe,0-203-1-004200,uniform_block,90,SON,20,1.6663013615431608
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,4.317786382530815
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,2.290616212958491
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,1.8868447998113296
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,1.6080769719075467
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,1.7350702430315064
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,1.9491896454032491
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,3.2320772677420035
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,1.6233589602380558
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,1.7696551041672195
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,1.4949039931996049
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,1.6822654685690017
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,1.3951383319108384
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,2.313327417281515
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,3.9842986752330387
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,4.102174400043181
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,3.295655466976565
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,1.6352849660057949
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,1.4656586660682291
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,1.3153176523176366
chmi_labe,0-203-1-004200,uniform_block,180,DJF,20,2.2847807138016067
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,1.7128559727407688
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,3.442798894376954
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,4.1908557335074965
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,7.062332763510626
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,5.2856929049286885
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,6.690700433001693
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,5.777422819856358
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,2.4728615084784806
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,4.488597746386811
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,4.162880463776765
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,5.851685038495948
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,5.286616432444254
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,4.401709552651865
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,2.784448020550364
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,2.81252448718137
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,3.153007210448936
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,5.988831551516498
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,5.319473872891179
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,5.109133249565407
chmi_labe,0-203-1-004200,uniform_block,180,MAM,20,5.4283189179279185
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,5.761123366015044
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,2.892831021496795
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,2.1465591496367025
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,2.0998987454198623
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,2.2245264095321007
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,1.4641348125979927
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,2.7503966299530798
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,3.128732118279387
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,4.535378393692212
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,4.1561181693183045
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,3.59928900396559
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,2.3869275261313825
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,1.5259404446001406
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,1.6074013704264607
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,1.4954696034484438
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,1.985646203224747
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,3.5007556624306573
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,3.492115372021993
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,1.1857809780262134
chmi_labe,0-203-1-004200,uniform_block,180,JJA,20,1.5262021091249254
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,4.623141694252351
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,3.3940649143040105
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,3.0591055883369993
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,3.3083025364590943
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,2.2179595607690747
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,2.908718699183133
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,3.959583440310713
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,3.210600246454015
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,2.41983735980619
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,3.832060366337234
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,2.9018623690675804
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,3.1939068345211172
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,3.328259771707322
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,4.184041826233733
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,2.774688899732212
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,2.6082010538027482
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,3.713436745798722
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,2.5270649582329963
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,3.2287905354814637
chmi_labe,0-203-1-004200,uniform_block,180,SON,20,2.247549194491044
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.35666559735933934
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.5427273824810983
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.465025865038236
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.47838891744613654
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.3242435057957968
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.7286239087581633
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.25779151817162826
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.25759960114955904
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.20261520544687908
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.2743458031744197
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.5474638760089874
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.5091152906417846
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.24651622772216797
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.47668971021970125
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.22172584633032488
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.7032564580440521
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.33048193256060276
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.26800244053204847
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.6547814359267552
chmi_labe,0-203-1-004200,multi_block,7,DJF,20,0.5789813935756682
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.320675786336263
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.7452133735020956
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.35131122530370507
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.4162500262260437
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.47122364044189435
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.7981274167696637
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.6846224546432491
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.5046854019165038
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.4820111811161041
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.46413530508677137
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.5681286255518595
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.7457928895950314
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.23136755625407024
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.19569808642069503
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.6215611339479252
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.4456966956456502
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.34150609175364166
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.5997509598731995
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.4758679509162902
chmi_labe,0-203-1-004200,multi_block,7,MAM,20,0.4077182769775396
chmi_labe,0-203-1-004200,multi_block,7,JJA,20,0.6739209095637002
chmi_labe,0-203-1-004200,multi_block,7,JJA,20,0.6622294425964355
