network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
huc8_05140102,03302000,7,SON,7,2013-11-19,1.442060497828892,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,7,SON,8,2013-11-28,2.362905257088797,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,7,SON,9,2014-09-09,1.7280064719063901,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,DJF,0,2009-02-27,3.450350481669108,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,DJF,1,2014-02-08,1.8487409210205075,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,DJF,2,2014-02-10,2.819729239145914,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,DJF,3,2014-02-13,1.7989663736025492,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,DJF,4,2014-02-15,2.589333330790202,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,DJF,5,2014-02-18,2.0687849664688107,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,DJF,6,2014-02-20,2.7974624347686765,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,DJF,7,2014-02-23,2.207695862452189,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,DJF,8,2014-02-25,2.057816972732544,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,DJF,9,2014-02-28,2.3682487376530963,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,JJA,0,2009-06-01,1.519412155151367,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,JJA,1,2009-06-09,1.7854960378011064,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,JJA,2,2009-06-18,2.031031036376953,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,JJA,3,2014-06-26,1.2929169972737626,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,JJA,4,2014-07-05,1.6168884150187173,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,JJA,5,2014-07-13,1.4512665303548176,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,JJA,6,2014-07-22,1.5309497070312499,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,JJA,7,2014-07-30,1.1970775095621744,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,JJA,8,2014-08-08,1.2994920857747394,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,JJA,9,2014-08-17,2.390772705078125,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,MAM,0,2009-03-01,3.334395869572958,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,MAM,1,2009-04-08,2.2617453066507975,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,MAM,2,2009-04-14,1.8713715744018553,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,MAM,3,2009-04-20,1.4424888102213544,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,MAM,4,2009-04-26,2.2006187947591145,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,MAM,5,2014-03-04,2.5030001242955526,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,MAM,6,2014-03-10,1.7996302096048988,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,MAM,7,2014-03-16,2.0102819887797034,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,MAM,8,2014-03-22,2.2424275906880697,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,MAM,9,2014-03-29,1.4171076711018882,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140102,03302000,30,SON,0,2008-11-11,2.8259286626180002,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989,2007|2008|2009|2010|2011|2012|2013|2014
