network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
lubw_rhein,CXX147,7,JJA,0,2007-06-01,0.6391942160470148,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,JJA,1,2007-08-01,0.2539820534842353,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,JJA,2,2008-08-25,0.4186842237200053,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,JJA,3,2009-08-04,0.4025744846888953,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,JJA,4,2010-08-02,0.5747916085379471,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,JJA,5,2011-07-02,0.8298292432512555,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,JJA,6,2011-08-31,0.7189303806849884,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,JJA,7,2012-08-01,1.031791305541992,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,JJA,8,2013-08-23,0.2608604431152339,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,JJA,9,2014-08-31,0.5686110905238557,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,MAM,0,2007-03-01,0.13330184391566682,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,MAM,1,2007-05-29,0.9233186176845004,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,MAM,2,2008-05-21,0.5138993399483817,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,MAM,3,2009-04-24,0.591814286368234,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,MAM,4,2010-03-30,0.3815258843558175,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,MAM,5,2011-03-09,0.08449499947684151,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,MAM,6,2012-03-10,0.2976980209350585,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,MAM,7,2013-03-24,0.3140249388558525,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,MAM,8,2014-03-26,0.3997626985822405,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,MAM,9,2014-05-31,0.6481327874319892,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,SON,0,2007-09-01,0.5440703800746368,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,SON,1,2007-11-06,0.294520514351981,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,SON,2,2008-11-04,0.3274262837001259,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,SON,3,2009-10-20,0.2842185429164343,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,SON,4,2010-10-14,0.1991654532296318,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,SON,5,2011-09-29,1.5914517538888115,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,SON,6,2012-09-05,0.9092261178152908,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,SON,7,2012-11-30,0.42164190837315146,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,SON,8,2014-09-24,0.44223594665527344,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,7,SON,9,2014-11-30,0.15282669067382798,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,DJF,0,2007-02-08,0.15651324272155756,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,DJF,1,2007-02-27,0.3678643449147542,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,DJF,2,2008-01-25,0.6209322357177733,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,DJF,3,2009-01-31,0.424571901957194,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,DJF,4,2009-12-31,0.507171638806661,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,DJF,5,2010-01-20,0.49674607276916505,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,DJF,6,2011-01-13,0.6787289015452068,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,DJF,7,2012-01-06,0.9328509489695229,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,DJF,8,2012-01-25,1.270041961669922,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,DJF,9,2014-12-02,0.7739339828491211,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,JJA,0,2007-06-01,1.9350251070658364,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,JJA,1,2007-08-29,0.5827298863728843,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,JJA,2,2010-07-28,0.5529961649576822,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,JJA,3,2010-08-20,0.579682591756185,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,JJA,4,2011-07-09,0.6317910003662109,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,JJA,5,2011-08-31,1.0268184661865234,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,JJA,6,2012-07-22,0.5186075592041012,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,JJA,7,2012-08-13,0.7775353240966794,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,JJA,8,2014-06-04,1.6061937077840167,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,JJA,9,2014-08-31,0.7550385030110676,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,MAM,0,2007-03-01,0.37997324307759606,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,MAM,1,2008-03-23,0.456164878209432,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,MAM,2,2009-03-22,0.5180715529123943,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,MAM,3,2009-04-25,0.7320763842264812,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,MAM,4,2010-03-20,0.6454216925303141,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,MAM,5,2010-05-26,0.9954327964782714,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,MAM,6,2011-05-27,1.0019500478108723,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,MAM,7,2013-03-15,0.9804356066385905,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,MAM,8,2014-04-27,0.8019802602132162,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,MAM,9,2014-05-31,1.5989760653177896,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,SON,0,2007-09-01,0.5693043645222982,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,SON,1,2007-10-12,0.38355309168497714,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,SON,2,2008-10-13,0.47170132954915367,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,SON,3,2009-09-25,1.2714016850789387,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,SON,4,2010-09-18,0.5747755432128906,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,SON,5,2011-09-23,1.500148258209229,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,SON,6,2011-11-03,0.4473114713033038,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,SON,7,2014-09-09,0.7817889531453448,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX147,30,SON,8,2014-10-20,0.5727874755859375,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991|1992|1993|1994|1995,2007|2008|2009|2010|2011|2012|2013|2014
