network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
huc8_02040106,01449360,30,MAM,2,1999-05-30,1.7260076904296882,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,MAM,3,2000-04-14,1.4064781316121422,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,MAM,4,2000-05-28,1.0472389348347984,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,MAM,5,2001-04-10,1.5009857050577797,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,MAM,6,2001-05-25,1.4417532920837408,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,MAM,7,2002-05-11,1.4369854545593264,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,MAM,8,2004-03-15,1.3104370578130085,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,MAM,9,2004-05-31,1.3495647748311357,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,SON,0,1997-11-28,0.819640057881673,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,SON,1,2000-09-03,1.9640355173746742,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,SON,2,2000-10-08,1.4859866491953535,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,SON,3,2000-11-13,1.9115203944842019,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,SON,4,2001-09-18,2.2108073616027837,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,SON,5,2001-10-24,1.5276264890034992,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,SON,6,2002-10-23,1.2235974915822347,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,SON,7,2002-11-28,1.7928459008534747,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,SON,8,2003-10-25,2.2838791720072433,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,30,SON,9,2003-11-30,1.9502357578277592,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,DJF,0,2000-12-01,2.2742446205351086,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,DJF,1,2000-12-22,0.9688693899578518,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,DJF,2,2001-01-13,2.4319720000690888,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,DJF,3,2001-02-04,2.632042496734195,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,DJF,4,2001-02-26,1.464154637124803,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,DJF,5,2002-12-06,1.6497598116927674,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,DJF,6,2003-12-07,2.731781069967482,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,DJF,7,2003-12-29,4.124677718480428,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,DJF,8,2004-01-20,2.46746459417873,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,DJF,9,2004-02-11,2.236884056727092,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,JJA,0,2000-07-07,1.7503496636284723,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,JJA,1,2000-07-24,1.9342096498277452,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,JJA,2,2000-08-10,1.450169597201877,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,JJA,3,2000-08-28,1.9509489128324724,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,JJA,4,2001-07-31,3.1784115695953363,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,JJA,5,2001-08-18,1.5303957896762423,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,JJA,6,2002-06-04,3.5716693814595546,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,JJA,7,2002-06-22,2.6207291624281144,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,JJA,8,2004-06-14,2.412773439619276,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,JJA,9,2004-07-02,1.2918741099039717,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,MAM,0,1999-04-05,2.597363062964545,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,MAM,1,1999-04-25,1.7594088003370498,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,MAM,2,1999-05-15,2.0003021452162004,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,MAM,3,2000-03-20,1.7790193621317545,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,MAM,4,2001-03-03,1.9165483750237358,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,MAM,5,2001-03-23,1.5570398362477615,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,MAM,6,2002-04-18,3.1601102489895285,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,MAM,7,2002-05-08,1.540902635786268,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,MAM,8,2002-05-28,2.2582658216688367,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,MAM,9,2004-05-31,1.8252681499057348,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,SON,0,2000-09-01,1.8000475035773382,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,SON,1,2000-09-26,1.5309908033741844,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,SON,2,2000-10-21,2.779468632804023,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,SON,3,2000-11-15,3.660606185595194,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,SON,4,2001-09-10,2.0095438702901203,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,SON,5,2002-10-29,1.504669001897176,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,SON,6,2002-11-23,1.994580084482829,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,SON,7,2003-10-10,1.5959798974461026,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,SON,8,2003-11-04,2.10082866774665,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,90,SON,9,2003-11-30,2.7023008696238198,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,180,DJF,0,2000-12-01,3.9356003072526726,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,180,DJF,1,2000-12-05,2.1143220147821635,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,180,DJF,2,2000-12-09,2.283136012289259,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
huc8_02040106,01449360,180,DJF,3,2000-12-14,2.4054299877087275,xgboost_b_d,1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008,1968|1969|1970|1971|1972|1973,1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008
