network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
huc8_05120201,03354000,7,JJA,4,2006-07-12,0.9484266008649556,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,JJA,5,2007-06-25,1.776632853916713,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,JJA,6,2008-06-08,0.3975846971784312,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,JJA,7,2008-08-22,0.8393009185791013,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,JJA,8,2009-08-05,0.8537887573242189,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,JJA,9,2010-08-31,1.1829746791294642,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,MAM,0,2000-03-01,2.4581653050013945,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,MAM,1,2000-05-11,0.92904646737235,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,MAM,2,2001-05-08,0.9742322649274554,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,MAM,3,2005-04-17,3.945523943219866,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,MAM,4,2006-03-27,1.165768868582589,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,MAM,5,2007-03-06,1.4052835328238351,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,MAM,6,2007-05-16,1.6235627310616627,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,MAM,7,2009-03-26,1.5725205557686945,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,MAM,8,2010-03-21,0.7680041721888949,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,MAM,9,2010-05-31,0.8317009517124718,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,SON,0,2000-09-01,1.4473102569580074,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,SON,1,2001-09-05,0.6495666503906256,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,SON,2,2004-11-02,0.7000924519130162,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,SON,3,2005-10-15,1.3750098909650532,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,SON,4,2006-10-06,1.6930680138724186,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,SON,5,2007-10-06,2.526484407697405,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,SON,6,2008-10-15,0.8524777003696984,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,SON,7,2009-10-05,0.5108135223388671,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,SON,8,2010-09-17,0.8967794145856581,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,7,SON,9,2010-11-30,1.0217965534755162,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,DJF,0,2000-02-23,1.896353448232015,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,DJF,1,2005-01-03,2.6411123275756836,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,DJF,2,2005-02-12,1.7602704938252767,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,DJF,3,2006-01-26,2.6114157835642495,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,DJF,4,2006-12-07,1.3569669723510742,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,DJF,5,2007-02-18,3.6450017261505128,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,DJF,6,2008-12-30,2.0880810832977295,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,DJF,7,2009-02-08,4.915991643269858,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,DJF,8,2010-01-19,4.3256356906890865,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,DJF,9,2010-02-28,1.8613400904337563,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,JJA,0,2000-07-27,0.8717171605428065,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,JJA,1,2001-07-10,1.0437912114461265,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,JJA,2,2005-06-09,1.462689577738444,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,JJA,3,2005-08-10,1.2298808797200522,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,JJA,4,2006-07-10,1.8339082463582357,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,JJA,5,2007-06-29,1.0789682133992513,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,JJA,6,2008-06-01,0.7047255452473955,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,JJA,7,2008-08-02,1.0356242879231772,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,JJA,8,2009-07-02,0.9873251342773437,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,JJA,9,2010-08-31,1.4999237060546873,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,MAM,0,2000-03-01,1.8089317067464195,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,MAM,1,2000-05-02,2.1310852432250975,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,MAM,2,2001-04-29,2.687547200520834,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,MAM,3,2005-03-31,3.052348588307699,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,MAM,4,2006-03-01,2.2435427029927575,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,MAM,5,2006-05-03,2.6977259190877283,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,MAM,6,2007-04-03,4.318037872314453,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,MAM,7,2008-05-06,2.252784016927083,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,MAM,8,2010-03-07,1.4578164768218997,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,MAM,9,2010-05-09,2.348946342468262,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,SON,0,2000-09-19,2.1983881632486972,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
huc8_05120201,03354000,30,SON,1,2004-09-29,2.9441800435384105,xgboost_b_d,1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010,1975|1976,2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010
