network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
huc8_05140101,03292500,7,MAM,1,2014-03-09,1.2396086011614116,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,MAM,2,2014-03-17,1.667336736406599,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,MAM,3,2014-03-25,2.547506741115025,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,MAM,4,2014-04-02,0.9695750372750415,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,MAM,5,2014-04-10,2.9381024496895924,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,MAM,6,2014-04-18,1.3911979947771347,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,MAM,7,2014-04-26,0.7560783113752088,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,MAM,8,2014-05-14,4.3462998526436945,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,MAM,9,2014-05-22,0.6464631216866624,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,SON,0,2013-10-01,2.6583320072719028,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,SON,1,2013-10-13,1.35028280530657,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,SON,2,2013-10-25,2.0486101150512694,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,SON,3,2013-11-06,0.7494280678885327,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,SON,4,2014-09-07,0.7599268777029852,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,SON,5,2014-09-19,0.9685127258300784,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,SON,6,2014-10-01,1.4230075291224895,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,SON,7,2014-10-13,1.159965569632394,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,SON,8,2014-10-25,2.6458609172276084,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,7,SON,9,2014-11-15,1.4934200150626047,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,DJF,0,2013-12-14,3.2845759185155226,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,DJF,1,2013-12-18,2.2790788237253827,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,DJF,2,2013-12-23,3.9493741257985433,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,DJF,3,2013-12-28,2.0869497672716775,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,DJF,4,2014-01-02,2.1743685913085935,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,DJF,5,2014-02-08,2.155461877187093,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,DJF,6,2014-02-13,2.2571043984095254,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,DJF,7,2014-02-18,2.1557969252268476,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,DJF,8,2014-02-23,2.346253191630046,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,DJF,9,2014-02-28,2.2478159936269133,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,JJA,0,2014-06-04,1.9858810297648113,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,JJA,1,2014-06-08,1.5492872238159179,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,JJA,2,2014-06-12,1.8641648864746094,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,JJA,3,2014-06-16,2.5608471806844078,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,JJA,4,2014-06-20,0.7985880152384438,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,JJA,5,2014-06-24,1.0338150533040367,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,JJA,6,2014-08-18,2.9198238881429046,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,JJA,7,2014-08-22,1.6006982930501303,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,JJA,8,2014-08-26,1.2471259435017905,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,JJA,9,2014-08-31,1.7760852305094401,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,MAM,0,2014-03-01,2.0605263646443683,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,MAM,1,2014-03-04,2.500644995371501,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,MAM,2,2014-03-08,1.5055811309814457,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,MAM,3,2014-03-12,2.971525834401448,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,MAM,4,2014-03-16,2.5086896705627444,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,MAM,5,2014-03-20,1.7804730860392255,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,MAM,6,2014-03-24,1.9644435691833497,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,MAM,7,2014-03-28,2.018246453603109,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,MAM,8,2014-04-01,2.045217990875244,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,MAM,9,2014-04-05,1.5554616800944012,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,SON,0,2013-10-01,2.4137989298502602,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,SON,1,2013-10-07,1.9093636767069497,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,SON,2,2013-10-14,2.303669376373291,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,SON,3,2014-09-02,1.8461045837402346,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,SON,4,2014-09-09,1.695877698262533,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,SON,5,2014-09-16,2.0190283330281575,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,SON,6,2014-09-23,1.2214634831746423,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,SON,7,2014-09-30,1.4853794797261552,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,SON,8,2014-10-07,1.2124212010701498,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,30,SON,9,2014-10-14,1.3924505551656088,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03292500,90,JJA,0,2014-08-15,3.027924380832248,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03293000,7,DJF,0,2007-12-15,1.4991719654628208,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03293000,7,DJF,1,2007-12-26,2.9213858808789928,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03293000,7,DJF,2,2008-01-24,1.2638640539986745,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
huc8_05140101,03293000,7,DJF,3,2008-02-04,4.077364526476179,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
