network_id,station_id,gap_length,placement,gap_start,gap_end,season,mae_deg_c,rmse_deg_c,climatology_mae_deg_c,achieved_skill,empirical_transfer_prediction,risk_source,risk_supported,n_eval_days,dist_annual_mean,dist_summer_mean,dist_amplitude,dist_phase_doy,dist_p90,dist_summer_max,dist_exceed_20_days,dist_exceed_25_days,dist_degree_days_10,dist_trend_slope,signed_annual_mean,signed_summer_mean,signed_amplitude,signed_phase_doy,signed_p90,signed_summer_max,signed_exceed_20_days,signed_exceed_25_days,signed_degree_days_10,signed_trend_slope,recover_annual_mean,recover_summer_mean,recover_amplitude,recover_phase_doy,recover_p90,recover_summer_max,recover_exceed_20_days,recover_exceed_25_days,recover_degree_days_10,recover_trend_slope
arso_sava,3420,90,0,2022-03-15,2022-06-12,MAM,0.5584291225009494,0.6599454098426618,1.45,0.6148764672407245,0.8831090407901341,exact_start,True,1096,0.0077651283166719764,0.012338118622269079,0.0,0.11136972153624924,0.0,0.0,0.0,0.0,10.722401046752793,0.011658329637083548,-0.0077651283166719764,-0.012338118622269079,0.0,0.11136972153624924,0.0,0.0,0.0,0.0,-10.722401046752793,0.011658329637083548,0.0699817518248178,0.0913043478260871,0.0,1.4067074663231267,0.0,0.0,0.0,0.0,82.59999999999991,0.10506849315069688
arso_sava,3420,90,1,2022-11-03,2023-01-31,SON,0.48094255977206757,0.5892006078501728,0.9199999999999999,0.4772363480738395,0.6517929286691878,station_gap_season,True,1096,0.020279910877674112,0.0,0.0934445955420049,0.5193165653856227,0.0,0.0,0.0,0.0,0.10000000000013642,0.042352232475808965,0.020279910877674112,0.0,0.0934445955420049,0.5193165653856227,0.0,0.0,0.0,0.0,-0.10000000000013642,-0.042352232475808965,0.0729927007299267,0.0,0.36666666666666536,0.8132408505636022,0.0,0.0,0.0,0.0,0.10000000000013642,0.06287671232878139
arso_sava,3420,90,2,2023-06-24,2023-09-21,JJA,0.7207796690199111,1.0124194825298323,1.3577777777777778,0.4691475432750245,0.8758616073396471,station_gap_season,True,1096,0.04165018492371608,0.14457336646923302,0.10299012173888755,0.1541632791699783,0.09999999999999964,0.0,0.0,0.0,45.64860267639165,7.244205235679146e-15,0.04165018492371608,0.14457336646923302,0.10299012173888755,0.1541632791699783,-0.09999999999999964,0.0,0.0,0.0,45.64860267639165,-7.244205235679146e-15,0.07080291970802755,0.2807971014492736,0.18924731182795895,0.39531957008821905,0.0,0.0,0.0,0.0,77.60000000000014,1.4876988529977098e-14
arso_sava,3420,90,3,2024-02-12,2024-05-11,DJF,0.5821845965915257,0.7450291276910823,0.7844444444444445,0.25783833295697867,0.4948260321352216,station_gap_season,True,1096,0.04420888998212469,0.0,0.0,0.9144810806672012,0.0,0.0,0.0,0.0,1.7874202728271484,0.06619254565631322,0.04420888998212469,0.0,0.0,-0.9144810806672012,0.0,0.0,0.0,0.0,1.7874202728271484,0.06619254565631322,0.03832116788321294,0.0,0.0,0.5608771495377312,0.0,0.0,0.0,0.0,2.5,0.057377049180341894
arso_sava,3420,90,4,2024-10-02,2024-12-30,SON,0.3677281676398384,0.45364169681529265,0.6722222222222223,0.45296636218867015,0.6517929286691878,exact_start,True,1096,0.010189778613348466,0.0,0.0,0.1910526624552915,0.0,0.0,0.0,0.0,0.018487548828261424,0.015256826994854394,-0.010189778613348466,0.0,0.0,-0.1910526624552915,0.0,0.0,0.0,0.0,-0.018487548828261424,-0.015256826994854394,0.012317518248174508,0.0,0.0,0.2473601741622815,0.0,0.0,0.0,0.0,1.2999999999999545,0.01844262295082344
arso_sava,3465,7,0,2022-01-01,2022-01-07,DJF,0.12071084976196277,0.15796290673252134,0.4285714285714282,0.7183413505554199,0.1399116839681353,exact_start,True,1096,0.0001727397424460264,0.0,0.002035728577645557,0.0009093263128079343,0.0,0.0,0.0,0.0,0.0,0.0002593462434539173,-0.0001727397424460264,0.0,0.002035728577645557,-0.0009093263128079343,0.0,0.0,0.0,0.0,0.0,0.0002593462434539173,0.0023722627737221558,0.0,0.027956989247313047,0.015468381547776744,0.0,0.0,0.0,0.0,0.0,0.0035616438356182445
arso_sava,3465,7,1,2022-11-12,2022-11-18,SON,0.145490210396903,0.17617873878446638,1.0285714285714282,0.8585511843363443,0.181759179660252,station_gap_season,True,1096,0.000295294462329565,0.0,0.0,0.006113428532444232,0.0,0.0,0.0,0.0,0.0,0.0004433462064562521,-0.000295294462329565,0.0,0.0,-0.006113428532444232,0.0,0.0,0.0,0.0,0.0,0.0004433462064562521,0.0065693430656939,0.0,0.0,0.1415403027076252,0.0,0.0,0.0,0.0,0.0,0.009863013698632128
arso_sava,3465,7,2,2023-07-28,2023-08-03,JJA,0.4979601178850445,0.629572731596796,1.9714285714285713,0.7474115344061368,0.2581817626953124,station_gap_season,True,1096,0.0031804022127701614,0.012629423279696184,0.031614180534113245,0.00840112733928322,0.0,0.0,0.0,0.0,3.485720825195358,1.1102230246251565e-16,-0.0031804022127701614,-0.012629423279696184,-0.031614180534113245,-0.00840112733928322,0.0,0.0,0.0,0.0,-3.485720825195358,-1.1102230246251565e-16,0.01259124087591168,0.04999999999999716,0.06290322580645125,0.0389320267748019,0.025000000000000355,0.0,0.0,0.0,13.799999999999955,1.7208456881689926e-15
arso_sava,3465,7,3,2024-04-10,2024-04-16,MAM,0.3084851128714425,0.3776630323028921,1.8714285714285714,0.8351606267099162,0.2038109397888183,station_gap_season,True,1096,0.0018883912232663391,0.0,0.0,0.043817371429270224,0.0,0.0,0.0,0.0,1.8598979949952081,0.002827427296039242,-0.0018883912232663391,0.0,0.0,0.043817371429270224,0.0,0.0,0.0,0.0,-1.8598979949952081,-0.002827427296039242,0.011952554744524946,0.0,0.0,0.27657125129016435,0.0,0.0,0.0,0.0,4.900000000000091,0.017896174863391734
arso_sava,3465,7,4,2024-12-24,2024-12-30,DJF,0.14415813173566544,0.16214235024806492,1.1,0.8689471529675769,0.1399116839681353,exact_start,True,1096,0.0008420858069939641,0.0,0.0,0.008261002050403476,0.0,0.0,0.0,0.0,0.0,0.0012608279295969749,0.0008420858069939641,0.0,0.0,0.008261002050403476,0.0,0.0,0.0,0.0,0.0,0.0012608279295969749,0.007025547445255853,0.0,0.0,0.06920463986341474,0.0,0.0,0.0,0.0,0.0,0.010519125683064512
arso_sava,3465,30,0,2022-03-15,2022-04-13,MAM,0.1852707672119141,0.23258430822731968,0.7933333333333334,0.7664654194807806,0.2725388342539468,exact_start,True,1096,0.0016085680383834955,0.0,0.0,0.03845689467394209,0.0,0.0,0.0,0.0,0.0,0.0024150555754374747,0.0016085680383834955,0.0,0.0,-0.03845689467394209,0.0,0.0,0.0,0.0,0.0,-0.0024150555754374747,0.004562043795621307,0.0,0.0,0.10330557392396145,0.0,0.0,0.0,0.0,0.0,0.0068493150684931225
arso_sava,3465,30,1,2022-11-18,2022-12-17,SON,0.3782200304667155,0.429248138249805,0.5883333333333333,0.357133092691135,0.2273909859657286,station_gap_season,True,1096,0.010280015868863401,0.0,0.0,0.18870052421863193,0.0,0.0,0.0,0.0,0.0,0.01543410601681372,0.010280015868863401,0.0,0.0,0.18870052421863193,0.0,0.0,0.0,0.0,0.0,-0.01543410601681372,0.010447080291971389,0.0,0.0,0.18091655887559455,0.0,0.0,0.0,0.0,0.0,0.01568493150685074
arso_sava,3465,30,2,2023-07-24,2023-08-22,JJA,0.4749245198567709,0.64147028448004,2.1966666666666668,0.7837976389119404,0.2875160223642985,station_gap_season,True,1096,0.011314536185160762,0.04493018717005626,0.010448472217849059,0.06237108491765753,0.0,0.0,0.0,0.0,12.400731658935683,1.0547118733938987e-15,0.011314536185160762,0.04493018717005626,0.010448472217849059,0.06237108491765753,0.0,0.0,0.0,0.0,12.400731658935683,-1.0547118733938987e-15,0.060127737226277844,0.23876811594202785,0.14032258064516157,0.3177881193918495,0.025000000000000355,0.0,0.0,0.0,65.90000000000009,1.1657341758564144e-14
arso_sava,3465,30,3,2024-03-28,2024-04-26,MAM,0.29359065373738596,0.34787080950841476,1.1800000000000002,0.7511943612395034,0.2725388342539468,station_gap_season,True,1096,0.0019973001340876095,0.0,0.0,0.04521413666338958,0.0,0.0,0.0,0.0,3.025885391235306,0.0029904930969421595,-0.0019973001340876095,0.0,0.0,0.04521413666338958,0.0,0.0,0.0,0.0,-3.025885391235306,-0.0029904930969421595,0.0029197080291982758,0.0,0.0,0.0664755244476396,0.0,0.0,0.0,0.0,5.099999999999909,0.0043715846994535346
arso_sava,3465,30,4,2024-12-01,2024-12-30,DJF,0.10272357622782395,0.12287308827010493,0.6066666666666669,0.8306754238002902,0.1775040770371754,exact_start,True,1096,0.0009716643904251754,0.0,0.0,0.014226916910757836,0.0,0.0,0.0,0.0,0.0,0.0014548417649005718,0.0009716643904251754,0.0,0.0,0.014226916910757836,0.0,0.0,0.0,0.0,0.0,0.0014548417649005718,0.00045620437956195303,0.0,0.0,0.03278053177234597,0.0,0.0,0.0,0.0,0.0,0.0006830601092906452
arso_sava,3465,90,0,2022-03-15,2022-06-12,MAM,0.27924568918016224,0.37452475041516003,1.4988888888888887,0.8136982058842506,0.3945564577314588,exact_start,True,1096,0.008810382602860045,0.01049555695575144,0.0,0.17516105982065255,0.0,0.0,0.0,0.0,9.561849594116211,0.013227642921554317,-0.008810382602860045,-0.01049555695575144,0.0,0.17516105982065255,0.0,0.0,0.0,0.0,-9.561849594116211,0.013227642921554317,0.08430656934306491,0.10742753623188328,0.0,1.7037598360539334,0.0,0.0,0.0,0.0,96.10000000000014,0.12657534246577065
arso_sava,3465,90,1,2022-11-03,2023-01-31,SON,0.3181114122602675,0.3890965377792864,0.895,0.6445682544578017,0.2530186199082268,station_gap_season,True,1096,0.02521139783580928,0.0,0.03819455587735732,0.3992358547317565,0.0,0.0,0.0,0.0,0.1916812896729425,0.03298575113897789,0.02521139783580928,0.0,-0.03819455587735732,0.3992358547317565,0.0,0.0,0.0,0.0,-0.1916812896729425,-0.03298575113897789,0.06455291970802968,0.0,0.3505376344086031,0.6724218125033588,0.0,0.0,0.0,0.0,0.900000000000091,0.0522602739726164
arso_sava,3465,90,2,2023-06-24,2023-09-21,JJA,0.33358522627088766,0.4676672751873644,1.1750000000000003,0.7160976797694574,0.4652631942431132,station_gap_season,True,1096,0.01268255658393258,0.03762121822522957,0.030701467042327124,0.1309606063582862,0.049999999999998934,0.0,0.0,0.0,13.900082015991075,1.887379141862766e-15,0.01268255658393258,0.03762121822522957,-0.030701467042327124,0.1309606063582862,-0.049999999999998934,0.0,0.0,0.0,13.900082015991075,-1.887379141862766e-15,0.059078467153284464,0.22898550724637268,0.0833333333333357,0.4524184630914192,0.0,0.0,0.0,0.0,64.75,9.769962616701378e-15
arso_sava,3465,90,3,2024-02-12,2024-05-11,DJF,0.2375003221299913,0.32039382663546334,0.9966666666666668,0.76170536241138,0.2137642085817125,station_gap_season,True,1096,0.015379386748710644,0.0,0.0,0.3250137180766899,0.0,0.0,0.0,0.0,0.46900234222403014,0.023027059940699535,0.015379386748710644,0.0,0.0,-0.3250137180766899,0.0,0.0,0.0,0.0,0.46900234222403014,0.023027059940699535,0.050729927007299835,0.0,0.0,0.8054817066684166,0.0,0.0,0.0,0.0,8.650000000000091,0.07595628415302308
arso_sava,3465,90,4,2024-10-02,2024-12-30,SON,0.14894594616360132,0.19057863820053503,0.6566666666666665,0.7731787621874091,0.2530186199082268,exact_start,True,1096,0.0035614203362577257,0.0,0.0,0.08562928189911645,0.0,0.0,0.0,0.0,1.0998695373534702,0.005332399847728653,-0.0035614203362577257,0.0,0.0,-0.08562928189911645,0.0,0.0,0.0,0.0,-1.0998695373534702,-0.005332399847728653,0.01624087591240908,0.0,0.0,0.3068212430634958,0.0,0.0,0.0,0.0,2.7000000000000455,0.02431693989071748
arso_sava,3530,7,0,2022-01-01,2022-01-07,DJF,0.27311429977417007,0.323911523609599,1.2,0.7724047501881917,0.1654911504473005,exact_start,True,1096,0.0017443431554919897,0.0,0.020556990305584222,0.010294433629468358,0.0,0.0,0.0,0.0,0.0,0.002618904244410414,-0.0017443431554919897,0.0,0.020556990305584222,-0.010294433629468358,0.0,0.0,0.0,0.0,0.0,0.002618904244410414,0.007664233576642587,0.0,0.09032258064516263,0.04704314444396118,0.0,0.0,0.0,0.0,0.0,0.011506849315070178
arso_sava,3530,7,1,2022-11-12,2022-11-18,SON,0.14953983851841507,0.2003530652996338,0.9999999999999999,0.8504601614815849,0.2487101582118442,station_gap_season,True,1096,0.0006046615377837128,0.0,0.0,0.011131020042597584,0.0,0.0,0.0,0.0,0.0,0.0009078206101515995,-0.0006046615377837128,0.0,0.0,-0.011131020042597584,0.0,0.0,0.0,0.0,0.0,0.0009078206101515995,0.006386861313869119,0.0,0.0,0.11989808527846435,0.0,0.0,0.0,0.0,0.0,0.009589041095892314
arso_sava,3530,7,2,2023-07-28,2023-08-03,JJA,0.8040863309587757,0.8936812618097831,2.214285714285713,0.6368642376315204,0.3222777870723179,station_gap_season,True,1096,0.00513558788021129,0.020393493901128323,0.03968344452560757,0.01293224066074572,0.0,0.0,0.0,0.0,5.628604316711062,1.2212453270876722e-15,-0.00513558788021129,-0.020393493901128323,-0.03968344452560757,-0.01293224066074572,0.0,0.0,0.0,0.0,-5.628604316711062,1.2212453270876722e-15,0.01414233576642232,0.05615942028985188,0.09139784946236418,0.03550163657328653,0.0,0.0,0.0,0.0,15.5,1.6653345369377348e-15
arso_sava,3530,7,3,2024-04-10,2024-04-16,MAM,0.5797297069004603,0.7917723708955856,1.457142857142857,0.6021462795781154,0.3083960812432426,station_gap_season,True,1096,0.0032568540016217895,0.0,0.0,0.06602493310580826,0.0,0.0,0.0,0.0,3.5695119857787176,0.00487638249423511,-0.0032568540016217895,0.0,0.0,0.06602493310580826,0.0,0.0,0.0,0.0,-3.5695119857787176,-0.00487638249423511,0.009306569343065618,0.0,0.0,0.18772090268376473,0.0,0.0,0.0,0.0,8.5,0.013934426229510799
arso_sava,3530,7,4,2024-12-24,2024-12-30,DJF,0.102555819920131,0.11289650687323928,0.7428571428571429,0.8619440885690544,0.1654911504473005,exact_start,True,1096,0.00048102723420839766,0.0,0.0,0.004095671881003682,0.0,0.0,0.0,0.0,0.0,0.0007202265692539678,0.00048102723420839766,0.0,0.0,0.004095671881003682,0.0,0.0,0.0,0.0,0.0,0.0007202265692539678,0.004744525547446088,0.0,0.0,0.04072908567056288,0.0,0.0,0.0,0.0,0.0,0.007103825136613617
arso_sava,3530,30,0,2022-03-15,2022-04-13,MAM,0.598659152984619,0.6584110269179799,0.75,0.201787796020508,0.5256370256741841,exact_start,True,1096,0.004774211444996013,0.0,0.0,0.07210924708110156,0.0,0.0,0.0,0.0,0.0,0.0071678571831702564,-0.004774211444996013,0.0,0.0,0.07210924708110156,0.0,0.0,0.0,0.0,0.0,0.0071678571831702564,0.003923357664232796,0.0,0.0,0.07979236823589986,0.0,0.0,0.0,0.0,0.09999999999990905,0.005890410958904968
arso_sava,3530,30,1,2022-11-18,2022-12-17,SON,0.4919263458251953,0.5717620176351152,0.6766666666666666,0.27301525247508085,0.3739643816947937,station_gap_season,True,1096,0.013273118186170052,0.0,0.0,0.21119965894959591,0.0,0.0,0.0,0.0,0.0,0.019927859632939915,0.013273118186170052,0.0,0.0,0.21119965894959591,0.0,0.0,0.0,0.0,0.0,-0.019927859632939915,0.017974452554744502,0.0,0.0,0.28254735476178894,0.0,0.0,0.0,0.0,0.0,0.02698630136986635
arso_sava,3530,30,2,2023-07-24,2023-08-22,JJA,0.8101917775472004,1.1539392888363618,2.739999999999999,0.7043095702382479,0.5071822633743286,station_gap_season,True,1096,0.02054785951210647,0.08159584791763663,0.026874357654200765,0.10202527727622623,0.0,0.0,0.0,0.0,22.52045402526892,3.83026943495679e-15,0.02054785951210647,0.08159584791763663,0.026874357654200765,0.10202527727622623,0.0,0.0,0.0,0.0,22.52045402526892,-3.83026943495679e-15,0.07500000000000107,0.2978260869565226,0.1999999999999993,0.35108296410570006,0.0,0.0,0.0,0.0,82.19999999999982,1.4155343563970746e-14
arso_sava,3530,30,3,2024-03-28,2024-04-26,MAM,0.7220406913757321,0.9665855327135988,1.1999999999999997,0.39829942385355643,0.5256370256741841,station_gap_season,True,1096,0.018596290497884027,0.0,0.0,0.37228427445899115,0.0,0.0,0.0,0.0,11.628075408935274,0.02784362620995401,-0.018596290497884027,0.0,0.0,0.37228427445899115,0.0,0.0,0.0,0.0,-11.628075408935274,-0.02784362620995401,0.0014598540145982497,0.0,0.0,0.0236800523259717,0.0,0.0,0.0,0.0,7.099999999999909,0.0021857923497286547
arso_sava,3530,30,4,2024-12-01,2024-12-30,DJF,0.1889299233754476,0.25960759156076724,0.51,0.6295491698520636,0.3015134472052256,exact_start,True,1096,0.004469357006740893,0.0,0.0,0.05220181893747622,0.0,0.0,0.0,0.0,0.0,0.006691824152172565,-0.004469357006740893,0.0,0.0,-0.05220181893747622,0.0,0.0,0.0,0.0,0.0,-0.006691824152172565,0.0026459854014593276,0.0,0.0,0.0559152817419033,0.0,0.0,0.0,0.0,0.0,0.003961748633882378
arso_sava,3530,90,0,2022-03-15,2022-06-12,MAM,0.5495527998606364,0.6811205956475178,1.5322222222222224,0.6413360987131452,0.7601499002244738,exact_start,True,1096,0.023384529047639546,0.00663033637447441,0.0,0.39856467355127734,0.0,0.0,0.0,0.0,17.84735984802228,0.03510882717289687,-0.023384529047639546,-0.00663033637447441,0.0,0.39856467355127734,0.0,0.0,0.0,0.0,-17.84735984802228,0.03510882717289687,0.08859489051094904,0.09347826086956701,0.0,1.5566025464367215,0.0,0.0,0.0,0.0,102.59999999999991,0.13301369863015258
arso_sava,3530,90,1,2022-11-03,2023-01-31,SON,0.6193600103590223,0.7786186698476866,1.121111111111111,0.4475480581534983,0.5278731330765618,station_gap_season,True,1096,0.039344255245515214,0.0,0.031400789240356275,0.6442803673961919,0.0,0.0,0.0,0.0,0.08320388793936218,0.06307065362800379,0.039344255245515214,0.0,0.031400789240356275,0.6442803673961919,0.0,0.0,0.0,0.0,-0.08320388793936218,-0.06307065362800379,0.0896897810218995,0.0,0.4698924731182803,0.833991412657582,0.0,0.0,0.0,0.0,1.599999999999909,0.07479452054796171
arso_sava,3530,90,2,2023-06-24,2023-09-21,JJA,0.5876230261060927,0.8258001826546688,1.4355555555555555,0.5906650746938982,0.8517983666525947,station_gap_season,True,1096,0.018533854414945594,0.07369361683942444,0.03391459475281522,0.020686865769391716,0.05000000000000071,0.0,0.0,0.0,20.31310443878192,4.3298697960381105e-15,0.018533854414945594,0.07369361683942444,0.03391459475281522,0.020686865769391716,-0.05000000000000071,0.0,0.0,0.0,20.31310443878192,-4.3298697960381105e-15,0.07627737226277276,0.28876811594203033,0.21075268817204318,0.5197981747228937,0.05000000000000071,0.0,0.0,0.0,83.60000000000036,1.3877787807814457e-14
arso_sava,3530,90,3,2024-02-12,2024-05-11,DJF,0.5951543543073867,0.7617049675794321,1.0922222222222222,0.45509774275010373,0.4058272094196743,station_gap_season,True,1096,0.04122710323681744,0.0,0.0,0.7145215116055113,0.0,0.0,0.0,0.0,7.228682708740507,0.06172801249667248,0.04122710323681744,0.0,0.0,-0.7145215116055113,0.0,0.0,0.0,0.0,7.228682708740507,0.06172801249667248,0.05447080291970963,0.0,0.0,0.7164133811726288,0.0,0.0,0.0,0.0,11.0,0.08155737704920157
arso_sava,3530,90,4,2024-10-02,2024-12-30,SON,0.45729465166727695,0.5668636635601116,0.6855555555555557,0.3329575583459494,0.5278731330765618,exact_start,True,1096,0.0368414690024661,0.0,0.0,0.6438325209059883,0.0,0.0,0.0,0.0,6.690298843383516,0.05516154375233934,-0.0368414690024661,0.0,0.0,-0.6438325209059883,0.0,0.0,0.0,0.0,-6.690298843383516,-0.05516154375233934,0.005018248175181483,0.0,0.0,0.08367473617906285,0.0,0.0,0.0,0.0,3.700000000000273,0.0075136612021862725
arso_sava,3570,7,0,2022-01-01,2022-01-07,DJF,0.27418538502284445,0.3341889127069987,1.557142857142857,0.8239176426458796,0.2409274383953639,exact_start,True,1044,0.0012494999786909489,0.0,0.0157166021415982,0.004312369853153086,0.0,0.0,0.0,0.0,0.0,0.0020838306353891944,-0.0012494999786909489,0.0,0.0157166021415982,-0.004312369853153086,0.0,0.0,0.0,0.0,0.0,0.0020838306353891944,0.010440613026819534,0.0,0.13132530120481967,0.04535642101848225,0.0,0.0,0.0,0.0,0.0,0.017412140575082224
arso_sava,3570,7,1,2022-11-14,2022-11-20,SON,0.2767558234078543,0.31315206454608285,0.9428571428571428,0.7064710963856091,0.3510599613189697,station_gap_season,True,1044,0.0018556424941138516,0.0,0.0,0.030097415707018627,0.0,0.0,0.0,0.0,0.0,0.003094713680280803,-0.0018556424941138516,0.0,0.0,-0.030097415707018627,0.0,0.0,0.0,0.0,0.0,0.003094713680280803,0.006321839080460023,0.0,0.0,0.10239426712240629,0.0,0.0,0.0,0.0,0.0,0.010543130990417815
arso_sava,3570,7,2,2023-07-29,2023-08-04,JJA,1.0747448784964424,1.1017019629740852,2.8714285714285714,0.6257107388320847,0.3421149362836565,station_gap_season,True,1044,0.007206143821337108,0.027258022280705063,0.03528881688271923,0.023706281991593414,0.0,0.0,0.0,0.0,7.523214149474825,2.220446049250313e-16,-0.007206143821337108,-0.027258022280705063,-0.03528881688271923,-0.023706281991593414,0.0,0.0,0.0,0.0,-7.523214149474825,2.220446049250313e-16,0.01925287356321803,0.0728260869565247,0.07956989247311697,0.06393981708245633,0.029999999999997584,0.0,0.0,0.0,20.09999999999991,4.884981308350689e-15
