site_id,name,latitude,longitude,huc,site_type,found
05543010,"ILLINOIS RIVER AT SENECA, IL",41.29988889,-88.6141944,7120005,Stream,True
05550001,"FOX RIVER (TAILWATER) AT ALGONQUIN, IL",42.16194444,-88.29388889,7120006,Stream,True
05576100,"LICK CREEK NEAR WOODSIDE, IL",39.71553889,-89.7024444,7130007,Stream,True
05576195,"SUGAR CREEK NEAR CHATHAM, IL",39.659075,-89.6589361,7130007,Stream,True
05578100,"SALT CREEK NEAR FARMER CITY, IL",40.22788889,-88.66056389,7130009,Stream,True
05578250,"NORTH FORK SALT CREEK NEAR DE WITT, IL",40.2358611,-88.8095556,7130009,Stream,True
05579630,"KICKAPOO CREEK NEAR BLOOMINGTON, IL",40.4583333,-88.8775,7130009,Stream,True
05586300,"ILLINOIS RIVER AT FLORENCE, IL",39.63275,-90.6076667,7130011,Stream,True
05599490,"BIG MUDDY RIVER AT RTE 127 AT MURPHYSBORO, IL",37.7583333,-89.3277778,7140106,Stream,True
411955088280601,"HANSON GRAVEL PIT AT CULVERT NEAR MORRIS, IL",41.33305556,-88.4669444,7120005,Stream,True
412320088154101,"KANKAKEE R AT INFLOW OF POWER PLANT NR LORENZO, IL",41.38877778,-88.2615833,7120001,Stream,True
03275500,"EAST FORK WHITEWATER RIVER AT RICHMOND, IN",39.806701,-84.9071494,5080003,Stream,True
03323500,"WABASH RIVER AT HUNTINGTON, IN",40.85325,-85.4897778,5120101,Stream,True
03324500,"SALAMONIE RIVER AT DORA, IN",40.8116902,-85.6838407,5120102,Stream,True
03327000,"MISSISSINEWA RIVER AT PEORIA, IN",40.7233579,-85.9574609,5120103,Stream,True
03353200,"EAGLE CREEK AT ZIONSVILLE, IN",39.94642217,-86.260249,5120201,Stream,True
03353415,"SCHOOL BRANCH AT MALONEY ROAD NEAR BROWNSBURG, IN",39.88577778,-86.3554444,5120201,Stream,True
03353420,"SCHOOL BRANCH AT CR750N AT BROWNSBURG, IN",39.8725833,-86.3615278,5120201,Stream,True
03353611,"WHITE R. AT STOUT GEN. STN. AT INDIANAPOLIS, IN",39.7144805,-86.200525,5120201,Stream,True
03354000,"WHITE RIVER NEAR CENTERTON, IN",39.4975388,-86.4005316,5120201,Stream,True
03359000,"MILL CREEK NEAR MANHATTAN, IN",39.487539,-86.9247153,5120203,Stream,True
03372500,"SALT CREEK NEAR HARRODSBURG, IN",39.00494444,-86.5091944,5120208,Stream,True
03373980,"WHITE RIVER ABOVE PETERSBURG, IN",38.5283854,-87.2538926,5120202,Stream,True
03374100,"WHITE RIVER AT HAZLETON, IN",38.4897748,-87.5500132,5120202,Stream,True
03374500,"PATOKA RIVER NEAR CUZCO, IN",38.44199776,-86.7141531,5120209,Stream,True
04092750,"INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.64918269,-87.4686222,4040001,Stream,True
04095090,"PORTAGE-BURNS WATERWAY AT PORTAGE, IN",41.62223849,-87.1758346,4040001,Stream,True
04183038,"BLACK CREEK NEAR HARLAN, IN",41.1830833,-84.8696944,4100005,Stream,True
05515500,"KANKAKEE RIVER AT DAVIS, IN",41.38963889,-86.7061667,7120001,Stream,True
05516665,"YELLOW RIVER NEAR OAK GROVE, IN",41.27138889,-86.4666667,7120001,Stream,True
05517000,"YELLOW RIVER AT KNOX, IN",41.30279685,-86.62053829,7120001,Stream,True
05517010,"YELLOW RIVER NEAR BREMS, IN",41.30666667,-86.7375,7120001,Stream,True
05517500,"KANKAKEE RIVER AT DUNNS BRIDGE, IN",41.22001988,-86.96832769,7120001,Stream,True
05518000,"KANKAKEE RIVER AT SHELBY, IN",41.1828134,-87.3403096,7120001,Stream,True
05524500,"IROQUOIS RIVER NEAR FORESMAN, IN",40.8705788,-87.3066723,7120002,Stream,True
05412500,"Turkey River at Garber, IA",42.7399884,-91.261799,7060004,Stream,True
05420460,"Beaver Slough at 3rd Street at Clinton, IA",41.82725278,-90.1904056,7080101,Stream,True
05458300,"Cedar River at Waverly, IA",42.7372222,-92.4700917,7080201,Stream,True
05481000,"Boone River near Webster City, IA",42.4319722,-93.8059444,7100005,Stream,True
05482000,"Des Moines River at 2nd Avenue at Des Moines, IA",41.61194444,-93.6197222,7100004,Stream,True
05482300,"North Raccoon River near Sac City, IA",42.35455556,-94.9910278,7100006,Stream,True
05482500,"North Raccoon River near Jefferson, IA",41.9878611,-94.3770833,7100006,Stream,True
05484000,"South Raccoon River at Redfield, IA",41.59041667,-94.1511667,7100007,Stream,True
05484500,"Raccoon River at Van Meter, IA",41.53402778,-93.9497778,7100006,Stream,True
05487520,"Des Moines River near Swan, IA",41.48938889,-93.2782222,7100008,Stream,True
06610505,"Missouri River near Council Bluffs, IA",41.18916667,-95.8625,10230006,Stream,True
06808500,"West Nishnabotna River at Randolph, IA",40.87327778,-95.5814444,10240002,Stream,True
06817000,"Nodaway River at Clarinda, IA",40.7432222,-95.0145278,10240009,Stream,True
06856600,"REPUBLICAN R AT CLAY CENTER, KS",39.3555515,-97.1275203,10250017,Stream,True
06879650,"KINGS C NR MANHATTAN, KS",39.102075,-96.5946889,10270101,Stream,True
06887500,"KANSAS R AT WAMEGO, KS",39.19833014,-96.3055532,10270102,Stream,True
06891260,"WAKARUSA R NR RICHLAND, KS",38.89194444,-95.5944444,10270104,Stream,True
06892350,"KANSAS R AT DESOTO, KS",38.9833375,-94.9646893,10270104,Stream,True
06892513,"MILL C AT JOHNSON DRIVE, SHAWNEE, KS",39.02916667,-94.8172222,10270104,Stream,True
06892518,"KANSAS R NR LAKE QUIVIRA, KS",39.0461111,-94.7894444,10270104,Stream,True
06893390,"INDIAN C AT STATE LINE RD, LEAWOOD, KS",38.9383333,-94.6077778,10300101,Stream,True
07137500,"ARKANSAS R NR COOLIDGE, KS",38.02751727,-102.011577,11030001,Stream,True
07143672,"L ARKANSAS R AT HWY 50 NR HALSTEAD, KS",38.02853056,-97.5405417,11030012,Stream,True
07144100,"L ARKANSAS R NR SEDGWICK, KS",37.88306739,-97.4244864,11030012,Stream,True
07144780,"NF NINNESCAH R AB CHENEY RE, KS",37.8621972,-98.0137806,11030014,Stream,True
07182510,"NEOSHO R AT BURLINGTON, KS",38.19446678,-95.735264,11070204,Stream,True
07183500,"NEOSHO R NR PARSONS, KS",37.34005866,-95.1099687,11070205,Stream,True
375350097262800,"L ARKANSAS R UPSTREAM OF ASR FAC NR SEDGWICK, KS",37.89713889,-97.4411111,11030012,Stream,True
03238140,"TAYLOR CREEK AT DONNERMEYER DRIVE AT BELLEVUE, KY",39.0974212,-84.48360879,5090203.0,Stream,True
03238745,"TWELVEMILE CREEK AT HIGHWAY 1997 NR ALEXANDRIA, KY",38.9514529,-84.3382712,5090201.0,Stream,True
03238772,"FOURMILE CREEK AT POPLAR RIDGE RD NR ALEXANDRIA,KY",38.98666667,-84.3652778,5090201.0,Stream,True
03249500,"LICKING RIVER AT FARMERS, KY",38.11535945,-83.5432431,5100101.0,Stream,True
03254480,"CRUISES CREEK AT HWY 17 NR PINER, KY",38.84444444,-84.5322222,5100101.0,Stream,True
03254520,"LICKING RIVER AT HWY 536 NEAR ALEXANDRIA, KY",38.9203417,-84.44799549,5100101.0,Stream,True
03254550,"BANKLICK CREEK @ HIGHWAY 1829 NR ERLANGER, KY",38.98055556,-84.5416667,5100101.0,Stream,True
03260100,"ELIJAHS CREEK @ ELIJAHS CREEK RD NR HEBRON, KY",39.0797222,-84.6852778,5090203.0,Stream,True
03262001,"WOOLPER CREEK AT WOOLPER ROAD NEAR BURLINGTON, KY",39.03,-84.804167,5090203.0,Stream,True
03277075,"GUNPOWDER CR AT CAMP ERNST RD NR UNION, KY",38.99416667,-84.7161111,5090203.0,Stream,True
03277130,"MUD LICK CR AT HWY 42 NR BEAVERLICK, KY",38.84504677,-84.7207555,5090203.0,Stream,True
03277450,"CARR FORK NEAR SASSAFRAS, KY",37.2333194,-83.0337562,5100201.0,Stream,True
03287500,"KENTUCKY RIVER AT LOCK 4 AT FRANKFORT, KY",38.2113333,-84.8741111,5100205.0,Stream,True
03288180,"CANE RUN CREEK AT CITATION BLVD NR LEXINGTON, KY",38.09166667,-84.50138889,5100205.0,Stream,True
03289000,"SOUTH ELKHORN CREEK AT FORT SPRING, KY",38.0431322,-84.6263318,5100205.0,Stream,True
03289500,"ELKHORN CREEK NEAR FRANKFORT, KY",38.26868254,-84.8146714,5100205.0,Stream,True
03292470,"HARRODS CREEK AT HIGHWAY 329 NR GOSHEN, KY.",38.36117864,-85.57459969,5140101.0,Stream,True
03292474,"GOOSE CREEK AT OLD WESTPORT RD NR ST MATTHEWS, KY",38.2759036,-85.606072,5140101.0,Stream,True
03292475,"GOOSE CREEK AT US HWY 42 NEAR GLENVIEW ACRES, KY",38.3034027,-85.62801689,5140101.0,Stream,True
03292480,"LITTLE GOOSE CREEK NEAR HARRODS CREEK, KY",38.3127635,-85.6261558,5140101.0,Stream,True
03292500,"SOUTH FORK BEARGRASS CREEK AT LOUISVILLE, KY",38.2114592,-85.7024613,5140101.0,Stream,True
03292550,"S FK BEARGRASS CREEK AT E OAK ST AT LOUISVILLE, KY",38.233683,-85.729622,5140101.0,Stream,True
03293000,"M FK BEARGRASS AT OLD CANNONS LN AT LOUISVILLE, KY",38.237222,-85.664722,5140101.0,Stream,True
03293500,"M FK BEARGRASS CR AT LEXINGTON RD AT LOUISVILLE,KY",38.25034895,-85.7166287,5140101.0,Stream,True
03293510,"BEARGRASS CREEK AT RIVER ROAD AT LOUISVILLE, KY",38.26590398,-85.7207955,5140102.0,Stream,True
03293530,"MUDDY FK AT MOCKINGBIRD VALLEY RD AT LOUISVILLE,KY",38.27645917,-85.693573,5140101.0,Stream,True
03294570,"MILL CREEK AT ORELL ROAD NEAR LOUISVILLE, KY",38.07812588,-85.8899635,5140101.0,Stream,True
03297800,"CEDAR CREEK AT HWY 1442 NEAR SHEPHERDSVILLE, KY",37.9911111,-85.6411111,5140102.0,Stream,True
03297900,"FLOYDS FORK NEAR PEWEE VALLEY, KY",38.28534776,-85.4674592,5140102.0,Stream,True
03298000,"FLOYDS FORK AT FISHERVILLE, KY",38.18840166,-85.460235,5140102.0,Stream,True
03298135,"CHENOWETH RUN AT RUCKRIEGAL PARKWAY, KY",38.19479109,-85.557181,5140102.0,Stream,True
03298150,"CHENOWETH RUN AT GELHAUS LANE NEAR FERN CREEK, KY",38.16006729,-85.5421797,5140102.0,Stream,True
03298200,"FLOYDS FORK NEAR MT WASHINGTON, KY",38.08534216,-85.5549556,5140102.0,Stream,True
03298250,"CEDAR CREEK AT THIXTON ROAD NEAR LOUISVILLE, KY",38.0792321,-85.6160683,5140102.0,Stream,True
03298300,"PENN RUN AT MT WASHINGTON RD NR LOUISVILLE, KY",38.0875,-85.6425,5140102.0,Stream,True
03301900,"FERN CREEK AT OLD BARDSTOWN RD AT LOUISVILLE, KY",38.1756242,-85.615237,5140102.0,Stream,True
03301940,"NORTHERN DITCH AT OKOLONA, KY",38.1492,-85.6788,5140102.0,Stream,True
03302000,"POND CREEK NEAR LOUISVILLE, KY",38.1197916,-85.7957955,5140102.0,Stream,True
03302030,"POND CREEK AT PENDLETON ROAD NEAR LOUISVILLE, KY",38.05423677,-85.8716296,5140102.0,Stream,True
03302050,"BRIER CREEK AT PENDELTON ROAD NEAR LOUISVILLE, KY",38.04693096,-85.8572681,5140102.0,Stream,True
03306000,"GREEN RIVER NEAR CAMPBELLSVILLE, KY",37.2403413,-85.3471848,5110001.0,Stream,True
03306500,"GREEN RIVER AT GREENSBURG, KY",37.2536713,-85.5030215,5110001.0,Stream,True
03307000,"RUSSELL CREEK NEAR COLUMBIA, KY",37.12547797,-85.4040748,5110001.0,Stream,True
03309000,"GREEN RIVER AT MAMMOTH CAVE, KY",37.18004845,-86.1124757,5110001.0,Stream,True
03311500,"GREEN RIVER AT LOCK 6 AT BROWNSVILLE, KY",37.20699194,-86.2610868,5110001.0,Stream,True
03313000,"BARREN RIVER NEAR FINNEY, KY",36.89504634,-86.1338731,5110002.0,Stream,True
03321500,"GREEN RIVER AT LOCK 1 AT SPOTTSVILLE, KY",37.8583774,-87.4097294,5110005.0,Stream,True
03400800,"MARTINS FORK NEAR SMITH, KY",36.75230974,-83.2574012,5130101.0,Stream,True
07374000,"Mississippi River at Baton Rouge, LA",30.44566667,-91.1915556,8070100,Stream,True
073745253,"Reggio Canal near Wills Point, LA",29.78416667,-89.9375,8090203,Stream,True
073802516,"Barataria Pass at Grand Isle, LA",29.27283333,-89.9468056,8090301,Stream,True
07381150,"Bayou Lafourche at Lockport, LA",29.64705556,-90.5367778,8090302,Stream,True
07381324,"Bayou Grand Caillou at Dulac, LA",29.38299869,-90.7153674,8090302,Stream,True
07381328,"Houma Navigation Canal at Dulac, LA",29.38522075,-90.729812,8090302,Stream,True
07381331,"GIWW at Houma, LA",29.59805556,-90.71,8090302,Stream,True
07381350,"Company Canal at Hwy 1 at Lockport, LA",29.64523908,-90.5448205,8090302,Stream,True
07381355,"Company Canal at Salt Barrier near Lockport, LA",29.62733333,-90.5576667,8090302,Stream,True
073814675,"Bayou Boeuf at Railroad Bridge at Amelia, LA",29.66833333,-91.0997222,8090302,Stream,True
08017044,"Calcasieu River at I-10 at Lake Charles, LA",30.23714987,-93.2473764,8080206,Stream,True
292859090004000,"Barataria Waterway S of Lafitte, LA",29.48305556,-90.0111111,8090301,Stream,True
294736091164200,American Pass at Little Bayou Sorrel,29.79333333,-91.2783333,8080101,Stream,True
295011091184300,"Little Bayou Long North of Duck Lake, LA",29.8365,-91.3119167,8080101,Stream,True
295124089542100,"Caernarvon Outfall Channel at Caernarvon, LA",29.85355556,-89.9076944,8090203,Stream,True
295447091191500,Middle Fork Bayou Long at Bayou Long,29.91305556,-91.3208333,8080101,Stream,True
295501090190400,"Davis Pond Freshwater Diversion near Boutte, LA",29.91694444,-90.3177778,8090301,Stream,True
01010000,"St. John River at Ninemile Bridge, Maine",46.70055556,-69.7155556,1010001,Stream,True
01011000,"Allagash River near Allagash, Maine",47.0697222,-69.0794444,1010002,Stream,True
01018035,"Meduxnekeag River at Lowery Rd. nr Houlton, Maine",46.1811111,-67.80388889,1010005,Stream,True
01021050,"St. Croix River at Milltown, Maine",45.17,-67.2966667,1050001,Stream,True
01022500,"Narraguagus River at Cherryfield, Maine",44.60805556,-67.93527778,1050002,Stream,True
01031500,"Piscataquis River near Dover-Foxcroft, Maine",45.175,-69.3147222,1020004,Stream,True
01036390,"Penobscot River at Eddington, Maine",44.82666667,-68.6966667,1020005,Stream,True
01038000,"Sheepscot River at North Whitefield, Maine",44.22277778,-69.59388889,1050003,Stream,True
01049265,"Kennebec River at North Sidney, Maine",44.4722222,-69.68388889,1030003,Stream,True
01055100,"Androscoggin River at Jay, Maine",44.5025,-70.2244444,1040002,Stream,True
01064140,"Presumpscot River near West Falmouth, Maine",43.7245972,-70.3029333,1060001,Stream,True
01579550,"SUSQUEHANNA RIVER NEAR DARLINGTON, MD",39.62605556,-76.15775,2050306,Stream,True
01581752,"PLUMTREE RUN NEAR BEL AIR, MD",39.49627778,-76.34744444,20600030102,Stream,True
01581920,"GUNPOWDER FALLS NEAR PARKTON, MD",39.61905556,-76.69036111,20600030402,Stream,True
01585075,"FOSTER BRANCH NEAR JOPPATOWNE, MD",39.40852778,-76.34263889,20600030602,Stream,True
01589290,"SCOTTS LEVEL BRANCH AT ROCKDALE, MD",39.36158333,-76.76175,20600030902,Stream,True
01596500,"SAVAGE RIVER NEAR BARTON, MD",39.57005556,-79.1019444,2070002,Stream,True
01597500,"SAVAGE RIV BL SAVAGE RIV DAM NEAR BLOOMINGTON, MD",39.50275,-79.1239722,2070002,Stream,True
01598500,"NORTH BRANCH POTOMAC RIVER AT LUKE, MD",39.47897222,-79.06377778,20700020207,Stream,True
01640975,"BIG HUNTING CREEK NEAR THURMONT, MD",39.6300833,-77.45527778,2070009,Stream,True
01646500,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",38.94977778,-77.12763889,20700081005,Stream,True
01649190,"PAINT BRANCH NEAR COLLEGE PARK, MD",39.03336111,-76.96402778,20700100202,Stream,True
01649500,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",38.96025,-76.9259722,2070010,Stream,True
01658000,"MATTAWOMAN CREEK NEAR POMONKEY, MD",38.59613889,-77.05602778,20700110102,Stream,True
03076500,"YOUGHIOGHENY RIVER AT FRIENDSVILLE, MD",39.6536111,-79.4083056,5020006,Stream,True
01095220,"STILLWATER RIVER NEAR STERLING, MA",42.41080875,-71.7911516,1070004,Stream,True
01095375,"QUINAPOXET RIVER AT CANADA MILLS NEAR HOLDEN, MA",42.37286967,-71.8281279,1070004,Stream,True
01095434,"GATES BROOK NEAR WEST BOYLSTON, MA",42.36453675,-71.775349,1070004,Stream,True
01104370,"STONY BROOK AT VILES STREET, NEAR WESTON, MA",42.38555556,-71.2894444,1090001,Stream,True
01104405,"HOBBS BROOK AT MILL ST NR LINCOLN, MA",42.43636172,-71.26946767,10900010702,Stream,True
01104410,"CAMBRIDGE RES., UNNAMED TRIB 1, NR LEXINGTON, MA",42.43648406,-71.2642235,1090001,Stream,True
01104415,"CAMBRIDGE RES., UNNAMED TRIB 2, NR LEXINGTON, MA",42.43592855,-71.2600567,1090001,Stream,True
01104420,"CAMBRIDGE RES., UNNAMED TRIB 3, NR LEXINGTON, MA",42.4198177,-71.2575565,1090001,Stream,True
01104430,"HOBBS BK BELOW CAMBRIDGE RES NR KENDALL GREEN, MA",42.3981512,-71.2733903,1090001,Stream,True
01104453,STONY BROOK UNNAMED TRIB 2 NR WESTON STATION,42.37138889,-71.27527778,1090001,Stream,True
01104455,"STONY BROOK, UNNAMED TRIBUTARY 1, NEAR WALTHAM, MA",42.37259606,-71.27033448,1090001,Stream,True
01104460,"STONY BROOK AT RT 20 AT WALTHAM, MA",42.368985,-71.2706123,1090001,Stream,True
01104475,"STONY BROOK RES., UNNAMED TRIB 1, NEAR WESTON, MA",42.3545408,-71.2681121,1090001,Stream,True
01104480,"STONY BROOK RESERVOIR AT DAM NEAR WALTHAM, MA",42.3556519,-71.2650565,1090001,Stream,True
01111230,"BLACKSTONE RIVER AT MILLVILLE, MA",42.0228757,-71.5722859,1090003,Stream,True
01168250,"COLD RIVER AT FLORIDA, MA",42.66669444,-73.0301667,1080203,Stream,True
01170100,"GREEN RIVER NEAR COLRAIN, MA",42.70341695,-72.67064738,1080203,Stream,True
04001000,"WASHINGTON CREEK AT WINDIGO, MI",47.92138906,-89.14590845,41800000101,Stream,True
04040000,"ONTONAGON RIVER NEAR ROCKLAND, MI",46.7207742,-89.207086,4020102,Stream,True
04041500,"STURGEON RIVER NEAR ALSTON, MI",46.7258333,-88.6624167,4020104,Stream,True
04043097,"FALLS RIVER NEAR L'ANSE, MI",46.7346552,-88.4431868,4020105,Stream,True
04043150,"SILVER RIVER NEAR L'ANSE, MI",46.80409698,-88.3170724,4020105,Stream,True
04043238,"SALMON TROUT RIVER NEAR BIG BAY, MI",46.78214818,-87.8776299,4020105,Stream,True
04043244,"EAST BRANCH SALMON TROUT RIVER NEAR DODGE CITY, MI",46.7857589,-87.8523522,4020105,Stream,True
04043275,"YELLOW DOG RIVER NEAR BIG BAY, MI",46.7135391,-87.8406871,4020105,Stream,True
04044755,"MINERS RIVER NR MUNISING, MI",46.48777525,-86.54053381,40202010503,Stream,True
04057801,"M BR ESCANABA R AT US HWY 41 NR HUMBOLDT, MI",46.49326948,-87.8679127,4030110,Stream,True
04059000,"ESCANABA RIVER AT CORNELL, MI",45.90891667,-87.2135278,4030110,Stream,True
04059500,"FORD RIVER NEAR HYDE, MI",45.7549674,-87.2020793,4030109,Stream,True
04101500,"ST. JOSEPH RIVER AT NILES, MI",41.8292138,-86.2597325,4050001,Stream,True
04108660,"KALAMAZOO RIVER AT NEW RICHMOND, MI",42.65085976,-86.106703,4050003,Stream,True
04119400,"GRAND RIVER NEAR EASTMANVILLE, MI",43.0241884,-86.0264354,4050006,Stream,True
04121650,"MUSKEGON RIVER AT BIG RAPIDS, MI",43.693634,-85.4675442,4060102,Stream,True
04121660,"MUSKEGON RIVER NEAR STANWOOD, MI",43.61308,-85.4778209,4060102,Stream,True
04121680,"MUSKEGON RIVER NEAR OXBOW, MI",43.485857,-85.63060189,4060102,Stream,True
04121944,"LITTLE MUSKEGON RIVER NEAR OAK GROVE, MI",43.43085818,-85.5955989,4060102,Stream,True
04121970,"MUSKEGON RIVER NEAR CROTON, MI",43.43474558,-85.6653239,4060102,Stream,True
04124000,"MANISTEE RIVER NEAR SHERMAN, MI",44.43639239,-85.6986792,4060103,Stream,True
04124200,"MANISTEE RIVER NEAR MESICK, MI",44.3630596,-85.820905,4060103,Stream,True
04125460,"PINE RIVER AT HIGH SCHOOL BRIDGE NR HOXEYVILLE, MI",44.19334009,-85.7697863,4060103,Stream,True
04125550,"MANISTEE RIVER NEAR WELLSTON, MI",44.25944459,-85.9416248,4060103,Stream,True
04136000,"AU SABLE RIVER NEAR RED OAK, MI",44.6769593,-84.2925146,4070007,Stream,True
04136500,"AU SABLE RIVER AT MIO, MI",44.66001385,-84.1311167,4070007,Stream,True
04136900,"AU SABLE RIVER NEAR MC KINLEY, MI",44.61277537,-83.8376616,4070007,Stream,True
04137005,"AU SABLE RIVER NEAR CURTISVILLE, MI",44.56084749,-83.802764,4070007,Stream,True
04137020,"AU SABLE RIVER NEAR SOUTH BRANCH, MI",44.46334886,-83.7213714,4070007,Stream,True
04137025,"AU SABLE RIVER NEAR GLENNIE, MI",44.4541823,-83.6744254,4070007,Stream,True
04137030,"AU SABLE RIVER NEAR SIDTOWN, MI",44.47279328,-83.57108839,4070007,Stream,True
04137500,"AU SABLE RIVER NEAR AU SABLE, MI",44.43640447,-83.4338609,4070007,Stream,True
04142000,"RIFLE RIVER NEAR STERLING, MI",44.0725203,-84.0199939,4080101,Stream,True
04157005,"SAGINAW RIVER AT HOLLAND AVENUE AT SAGINAW, MI",43.4219699,-83.951918,4080206,Stream,True
04159492,"BLACK RIVER NEAR JEDDO, MI",43.15086,-82.6246474,4090001,Stream,True
04161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",42.6144781,-83.02659329,4090003,Stream,True
04165500,"CLINTON RIVER AT MORAVIAN DRIVE AT MT. CLEMENS, MI",42.5958395,-82.908745,4090003,Stream,True
04166100,"RIVER ROUGE AT SOUTHFIELD, MI",42.44750765,-83.29736958,4090004,Stream,True
04166470,"UPPER RIVER ROUGE AT DETROIT, MI",42.3942031,-83.2782632,4090004,Stream,True
04166500,"RIVER ROUGE AT DETROIT, MI",42.3730923,-83.2546513,4090004,Stream,True
04167150,"MIDDLE RIVER ROUGE AT DEARBORN HEIGHTS, MI",42.330556,-83.248056,40900040204,Stream,True
04167625,"LOWER RIVER ROUGE AT WAYNE, MI",42.28445341,-83.42737432,40900040303,Stream,True
04168400,"LOWER RIVER ROUGE AT DEARBORN, MI",42.30837099,-83.2527063,4090004,Stream,True
04174500,"HURON RIVER AT ANN ARBOR, MI",42.28695372,-83.73377357,41000130309,Stream,True
04176500,"RIVER RAISIN NEAR MONROE, MI",41.9605671,-83.5309896,4100002,Stream,True
04024000,"ST. LOUIS RIVER AT SCANLON, MN",46.703511,-92.418378,4010201,Stream,True
05062500,"WILD RICE RIVER AT TWIN VALLEY, MN",47.265556,-96.2475,90201080902,Stream,True
05124480,"KAWISHIWI RIVER NEAR ELY, MN",47.922814,-91.535142,9030001,Stream,True
05133500,"RAINY RIVER AT MANITOU RAPIDS, MN",48.63442818,-93.91331106,90300080504,Stream,True
05267000,"MISSISSIPPI RIVER NEAR ROYALTON, MN",45.82577,-94.355577,7010201,Stream,True
05276005,"NORTH FORK CROW RIVER ABOVE PAYNESVILLE, MN",45.3771864,-94.7836175,7010204,Stream,True
05288500,"MISSISSIPPI RIVER AT HWY 610 IN BROOKLYN PARK, MN",45.128992,-93.298705,7010206,Stream,True
05288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",45.049798,-93.310445,7010206,Stream,True
05289800,"MINNEHAHA CREEK AT HIAWATHA AVE. IN MINNEAPOLIS,MN",44.91550278,-93.21293889,70102060605,Stream,True
05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",43.9966325,-93.9085628,7020011,Stream,True
05330000,"MINNESOTA RIVER NEAR JORDAN, MN",44.6926832,-93.642001,7020012,Stream,True
05331000,"MISSISSIPPI RIVER AT ST. PAUL, MN",44.9444444,-93.0881111,7010206,Stream,True
05345000,"VERMILLION RIVER NEAR EMPIRE, MN",44.66663318,-93.0549358,7040001,Stream,True
02474560,"LEAF RIVER NR NEW AUGUSTA, MS",31.22166667,-89.0530556,3170005.0,Stream,True
02479155,"CYPRESS CREEK NR JANICE, MS",31.02527778,-89.0166667,3170007.0,Stream,True
02480212,"PASCAGOULA RIVER AT MI 1 AT PASCAGOULA, MS",30.36777778,-88.5630556,3170006.0,Stream,True
02481270,"BACK BAY OF BILOXI NEAR BILOXI, MISS.",30.4157534,-88.9758669,3170009.0,Stream,True
07280010,"TALLAHATCHIE RIVER AT ALLEN, MS",34.14463889,-90.2301111,nan,Stream,True
07281600,"TALLAHATCHIE RIVER AT MONEY, MS",33.65138889,-90.2111111,8030202.0,Stream,True
07288000,"BIG SUNFLOWER RIVER AT CLARKSDALE, MS",34.19733086,-90.575099,8030207.0,Stream,True
07288280,"BIG SUNFLOWER RIVER NR MERIGOLD, MS",33.8325,-90.67,8030207.0,Stream,True
07288500,"BIG SUNFLOWER RIVER AT SUNFLOWER, MS",33.5473557,-90.5431579,8030207.0,Stream,True
07288650,"BOGUE PHALIA NR LELAND, MS",33.39666667,-90.8477778,8030207.0,Stream,True
0728875070,"DEER CREEK EAST OF LELAND, MS",33.4011111,-90.8919444,8030209.0,Stream,True
07288847,"STEELE BAYOU NR GLEN ALLAN, MS",33.03151289,-90.9981598,8030209.0,Stream,True
301141089320300,"EAST PEARL RIVER AT CSX RAILROAD NR CLAIBORNE, MS",30.1947222,-89.5341667,3180004.0,Stream,True
06818000,"Missouri River at St. Joseph, MO",39.75325,-94.8568333,10240011,Stream,True
06893060,"Missouri River at Randolph, MO",39.15169444,-94.4940556,10300101,Stream,True
06893620,"Rock Creek at Kentucky Road in Independence, MO",39.111944,-94.472222,103001010305,Stream,True
06893820,Little Blue R. at Lees Summit Rd in Independence,39.0173611,-94.3872778,10300101,Stream,True
06893830,"Adair Creek at Independence, MO",39.03777778,-94.3633333,10300101,Stream,True
06893890,"East Fork Little Blue River near Blue Springs, MO",39.02556175,-94.3438385,10300101,Stream,True
06893970,"Spring Branch Ck at Holke Rd in Independence, MO",39.08416667,-94.3372222,10300101,Stream,True
06894000,"Little Blue River near Lake City, MO",39.1005609,-94.3005038,10300101,Stream,True
06906500,"Missouri River at Glasgow, MO",39.2222512,-92.848798,10300102,Stream,True
06910450,"Missouri River at Jefferson City, MO",38.5871111,-92.1786389,10300102,Stream,True
06934500,"Missouri River at Hermann, MO",38.70980556,-91.4385,10300200,Stream,True
06935550,"Missouri River near Labadie, MO",38.5658333,-90.8391667,10300200,Stream,True
06935965,"Missouri River at St. Charles, MO",38.78719444,-90.4718056,10300200,Stream,True
07014000,"Huzzah Creek near Steelville, MO",37.97477778,-91.2040278,7140102,Stream,True
07017610,"Big River below Bonne Terre, MO",37.96525,-90.5745,7140104,Stream,True
07020850,"Mississippi River at Cape Girardeau, MO",37.30188889,-89.518,7140105,Stream,True
07053450,"White River bl Table Rock Dam near Branson, MO",36.5950631,-93.3090721,11010003,Stream,True
07061270,"East Fork Black River near Lesterville, MO",37.55255556,-90.8424444,11010007,Stream,True
07061290,E. Fk. Black R. bl Lower Taum Sauk Reservoir,37.4936111,-90.8383333,11010007,Stream,True
