network_id,station_id,gap_length,prediction,observed,n_placements,sources,tier,all_placements_same_tier,panel,effective_support,distance_to_nearest_supported_cell
huc8_01090001,01104430,7.0,0.41373724287748326,0.4311690490586416,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104430,14.0,1.4479098669479191,0.7066553277628762,20,network_mean_fallback,network_mean_fallback,True,development,1499.0,7.0
huc8_01090001,01104430,30.0,0.7176779358466466,0.8124146257241567,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104430,60.0,1.4479098669479191,1.1869636367360752,20,network_mean_fallback,network_mean_fallback,True,development,1499.0,30.0
huc8_01090001,01104430,90.0,1.3699868685947523,1.6442148021592036,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104430,180.0,3.388111226317618,3.620661708659596,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104455,7.0,1.6652083367960795,0.7224398408617292,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104455,14.0,1.4479098669479191,0.8124499763761248,20,network_mean_fallback,network_mean_fallback,True,development,1499.0,7.0
huc8_01090001,01104455,30.0,1.2277607360442482,0.8489140847524007,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104455,60.0,1.4479098669479191,1.1933188363313676,20,network_mean_fallback,network_mean_fallback,True,development,1499.0,30.0
huc8_01090001,01104455,90.0,1.4509782198879455,1.052577362643348,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104455,180.0,2.914470999839571,2.234736405637529,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104460,7.0,0.7304985431887742,0.5844268796273641,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104460,14.0,1.4479098669479191,0.774534454686301,20,network_mean_fallback,network_mean_fallback,True,development,1499.0,7.0
huc8_01090001,01104460,30.0,1.0988859682920078,0.9065222075184186,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104460,60.0,1.4479098669479191,1.2299052926500638,20,network_mean_fallback,network_mean_fallback,True,development,1499.0,30.0
huc8_01090001,01104460,90.0,1.4424084777558326,1.309825445175171,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104460,180.0,3.4129758790334064,3.0749700877335338,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104475,7.0,0.7279055455923079,0.6289789022718157,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104475,14.0,1.4479098669479191,0.6128719745363508,20,network_mean_fallback,network_mean_fallback,True,development,1499.0,7.0
huc8_01090001,01104475,30.0,0.730773546799024,0.6377798556884129,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104475,60.0,1.4479098669479191,0.6844359723528226,20,network_mean_fallback,network_mean_fallback,True,development,1499.0,30.0
huc8_01090001,01104475,90.0,0.829706898289919,0.7167331616348691,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090001,01104475,180.0,1.6995053448279698,1.085108376701673,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115098,7.0,0.6987719963533539,0.6075002003354686,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115098,14.0,0.9052701819727009,0.9681584821428573,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,7.0
huc8_01090004,01115098,30.0,1.2036477703645825,1.1153659217357637,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115098,60.0,0.9052701819727009,1.3293008585969606,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,30.0
huc8_01090004,01115098,90.0,2.002078789696594,1.6634347653786343,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115110,7.0,0.4983969499687165,0.3613650178596644,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115110,14.0,0.9052701819727009,0.3955407794586583,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,7.0
huc8_01090004,01115110,30.0,0.6214926699178605,0.46833015737930933,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115110,60.0,0.9052701819727009,0.4398688336283085,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,30.0
huc8_01090004,01115110,90.0,0.7212790844064723,0.49694266922771935,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115170,7.0,0.626111344218254,0.6864034705502646,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115170,14.0,0.9052701819727009,0.7290318988902229,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,7.0
huc8_01090004,01115170,30.0,0.8825220567067464,0.9593494297663371,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115170,60.0,0.9052701819727009,1.370640600303809,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,30.0
huc8_01090004,01115170,90.0,1.7903045412328507,1.5553676975965502,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115183,7.0,0.5870441371942204,0.4756690469756723,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115183,14.0,0.9052701819727009,0.6151268196771187,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,7.0
huc8_01090004,01115183,30.0,0.7257199151930709,0.6696304115330179,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115183,60.0,0.9052701819727009,0.6807053760569542,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,30.0
huc8_01090004,01115183,90.0,0.9628829794399026,0.8060650407166945,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115184,7.0,0.6167795927992888,0.6558042184795652,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115184,14.0,0.9052701819727009,0.5913975161101137,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,7.0
huc8_01090004,01115184,30.0,0.6700931468059619,0.6875003112951914,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115184,60.0,0.9052701819727009,0.5749953348934651,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,30.0
huc8_01090004,01115184,90.0,0.8846030446281036,0.61016891641087,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115190,7.0,0.48499766192906196,0.44529572137831047,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115190,14.0,0.9052701819727009,0.6411265133574073,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,7.0
huc8_01090004,01115190,30.0,0.6778146909969548,0.7250691213433941,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115190,60.0,0.9052701819727009,0.7607731032067289,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,30.0
huc8_01090004,01115190,90.0,0.9853382336584644,0.8726816210117605,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115265,7.0,0.5654306368420615,0.45005997733695285,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115265,14.0,0.9052701819727009,0.670562593302124,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,7.0
huc8_01090004,01115265,30.0,0.716263924176339,0.994228451765647,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115265,60.0,0.9052701819727009,1.120086758947,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,30.0
huc8_01090004,01115265,90.0,1.1268233887455739,1.241028003691799,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115276,7.0,0.6257586581132242,0.6179964125795024,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115276,14.0,0.9052701819727009,0.7935351073954787,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,7.0
huc8_01090004,01115276,30.0,0.8219595435284077,0.876401479606827,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_01090004,01115276,60.0,0.9052701819727009,0.8787697472721339,20,network_mean_fallback,network_mean_fallback,True,development,2080.0,30.0
huc8_01090004,01115276,90.0,1.022125218457646,0.8749392573369874,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02020006,01359139,7.0,0.4898973602099078,0.4926348184920582,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02020006,01359139,14.0,1.8341963217368193,0.8421110738175257,20,network_mean_fallback,network_mean_fallback,True,development,960.0,7.0
huc8_02020006,01359139,30.0,1.0739301742605867,0.8658470649744073,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02020006,01359139,60.0,1.8341963217368193,1.3579816556535662,20,network_mean_fallback,network_mean_fallback,True,development,960.0,30.0
huc8_02020006,01359139,90.0,2.3120246034672847,2.238333359566,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02020006,01359139,180.0,4.9316832636225145,4.860605761494901,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02020006,01359139,365.0,1.8341963217368193,8.595114519787568,20,network_mean_fallback,network_mean_fallback,True,development,960.0,185.0
huc8_02020006,01362230,7.0,0.4511340712479182,0.33709547758102404,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02020006,01362230,14.0,1.8341963217368193,0.6321294536760874,20,network_mean_fallback,network_mean_fallback,True,development,960.0,7.0
huc8_02020006,01362230,30.0,0.6958127694666386,0.8705045197010041,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02020006,01362230,60.0,1.8341963217368193,1.3056974123120306,20,network_mean_fallback,network_mean_fallback,True,development,960.0,30.0
huc8_02020006,01362230,90.0,1.4660936280985672,1.8978389593097897,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02020006,01362230,180.0,2.57513107536104,2.9067127231889303,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02020006,01362230,365.0,1.8341963217368193,5.387060956752464,20,network_mean_fallback,network_mean_fallback,True,development,960.0,185.0
huc8_02020006,01362500,7.0,0.9164907065204213,0.8215034775648797,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02020006,01362500,14.0,1.8341963217368193,1.1444101916679315,20,network_mean_fallback,network_mean_fallback,True,development,960.0,7.0
huc8_02020006,01362500,30.0,1.2200346289752981,1.240828862984975,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02020006,01362500,60.0,1.8341963217368193,1.423097030684352,20,network_mean_fallback,network_mean_fallback,True,development,960.0,30.0
huc8_02020006,01362500,90.0,1.855130263187074,1.9953962664736644,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02020006,01362500,180.0,3.334768842127981,4.007107070320183,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02020006,01362500,365.0,1.8341963217368193,6.899123095500142,20,network_mean_fallback,network_mean_fallback,True,development,960.0,185.0
huc8_02040106,01447500,7.0,0.8607100850758809,0.7982275944096701,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02040106,01447500,14.0,1.5217994692675416,1.0162468965351583,20,network_mean_fallback,network_mean_fallback,True,development,1200.0,7.0
huc8_02040106,01447500,30.0,0.980544865492576,1.1309436198621987,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02040106,01447500,60.0,1.5217994692675416,1.1252931665318706,20,network_mean_fallback,network_mean_fallback,True,development,1200.0,30.0
huc8_02040106,01447500,90.0,1.701568375129439,1.447219208240509,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02040106,01447500,180.0,3.217996899043231,2.707535219920178,20,station_gap|station_gap_season,station_gap_season,False,development,32.0,3.0
huc8_02040106,01447500,365.0,1.5217994692675416,4.955647172823855,20,network_mean_fallback,network_mean_fallback,True,development,1200.0,186.5
huc8_02040106,01447720,7.0,0.7674723412947995,0.7012236808879034,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02040106,01447720,14.0,1.5217994692675416,0.8701006729262215,20,network_mean_fallback,network_mean_fallback,True,development,1200.0,7.0
huc8_02040106,01447720,30.0,0.8863485376898199,0.9869328531821567,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02040106,01447720,60.0,1.5217994692675416,1.120348551831441,20,network_mean_fallback,network_mean_fallback,True,development,1200.0,30.0
huc8_02040106,01447720,90.0,1.4323724879910962,1.346663985086812,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02040106,01447720,180.0,2.875184887829547,3.2065907802648015,20,station_gap|station_gap_season,station_gap_season,False,development,32.0,3.0
huc8_02040106,01447720,365.0,1.5217994692675416,5.306519256659159,20,network_mean_fallback,network_mean_fallback,True,development,1200.0,186.5
huc8_02040106,01447800,7.0,0.5500631373608484,0.4988069369537489,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02040106,01447800,14.0,1.5217994692675416,0.793259744814464,20,network_mean_fallback,network_mean_fallback,True,development,1200.0,7.0
huc8_02040106,01447800,30.0,0.8324189919062851,0.9623429814204574,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02040106,01447800,60.0,1.5217994692675416,1.1286787487703065,20,network_mean_fallback,network_mean_fallback,True,development,1200.0,30.0
huc8_02040106,01447800,90.0,1.5955759552917548,1.5988858897156186,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02040106,01447800,180.0,3.7418894799473805,4.123037729021576,20,station_gap|station_gap_season,station_gap_season,False,development,32.0,3.0
huc8_02040106,01447800,365.0,1.5217994692675416,6.324514531334786,20,network_mean_fallback,network_mean_fallback,True,development,1200.0,186.5
huc8_02040106,01449360,7.0,0.9343353328380202,0.8618182750405478,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02040106,01449360,14.0,1.5217994692675416,1.0054270670243672,20,network_mean_fallback,network_mean_fallback,True,development,1200.0,7.0
huc8_02040106,01449360,30.0,1.1849867539641756,1.2744150000860295,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02040106,01449360,60.0,1.5217994692675416,1.3273599823762974,20,network_mean_fallback,network_mean_fallback,True,development,1200.0,30.0
huc8_02040106,01449360,90.0,1.6467605864894679,1.4674104759578284,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02040106,01449360,180.0,2.7158310721977235,2.547720589844717,20,station_gap|station_gap_season,station_gap_season,False,development,30.0,2.5
huc8_02040106,01449360,365.0,1.5217994692675416,5.119727962868671,20,network_mean_fallback,network_mean_fallback,True,development,1200.0,186.5
huc8_02040205,01480065,7.0,0.8498569698787872,0.576332984651838,20,network_gap,network_gap,True,development,300.0,102.0
huc8_02040205,01480065,14.0,1.0709682340911146,0.9886393029655197,20,network_mean_fallback,network_mean_fallback,True,development,603.0,110.0
huc8_02040205,01480065,30.0,1.2921772180080413,1.1519799630443255,20,network_gap,network_gap,True,development,300.0,102.5
huc8_02040205,01480065,60.0,1.0709682340911146,1.307341734647751,20,network_mean_fallback,network_mean_fallback,True,development,603.0,132.0
huc8_02040205,01480065,90.0,1.061196263631185,1.5386894478533002,20,network_gap,network_gap,True,development,3.0,107.5
huc8_02040205,01480065,180.0,1.0709682340911146,3.051096378414995,20,network_mean_fallback,network_mean_fallback,True,development,603.0,196.5
huc8_02040205,01480400,7.0,1.0690402279354279,0.8533600354194641,20,station_gap|station_gap_season,station_gap_season,False,development,28.0,2.0
huc8_02040205,01480400,14.0,1.0709682340911146,0.9571673941612243,20,network_mean_fallback,network_mean_fallback,True,development,603.0,9.5
huc8_02040205,01480400,30.0,1.8841266169018216,1.263126354376475,20,station_gap|station_gap_season,station_gap_season,False,development,28.0,2.0
huc8_02040205,01480400,60.0,1.0709682340911146,1.5566425844430924,20,network_mean_fallback,network_mean_fallback,True,development,603.0,32.0
huc8_02040205,01480400,90.0,1.061196263631185,2.0555688086085846,20,network_gap,network_gap,True,development,3.0,62.0
huc8_02040205,01480400,180.0,1.0709682340911146,2.9778769161171383,20,network_mean_fallback,network_mean_fallback,True,development,603.0,156.5
huc8_02040205,01480500,7.0,0.8707759470485505,0.6123236199787685,20,station_gap|station_gap_season,station_gap_season,False,development,28.0,2.0
huc8_02040205,01480500,14.0,1.0709682340911146,0.7124744750000536,20,network_mean_fallback,network_mean_fallback,True,development,603.0,9.5
huc8_02040205,01480500,30.0,1.1445364896165002,0.7986152683297794,20,station_gap|station_gap_season,station_gap_season,False,development,30.0,2.5
huc8_02040205,01480500,60.0,1.0709682340911146,0.8815366955399513,20,network_mean_fallback,network_mean_fallback,True,development,603.0,32.0
huc8_02040205,01480500,90.0,1.0479073121812608,1.03041347097026,20,station_gap|station_gap_season,station_gap_season,False,development,1.0,7.5
huc8_02040205,01480500,180.0,1.0709682340911146,1.8232339119722858,20,network_mean_fallback,network_mean_fallback,True,development,603.0,96.5
huc8_02040205,01480617,7.0,0.6955966555958701,0.6845628697531564,20,station_gap|station_gap_season,station_gap_season,False,development,28.0,2.0
huc8_02040205,01480617,14.0,1.0709682340911146,0.760141013775553,20,network_mean_fallback,network_mean_fallback,True,development,603.0,10.0
huc8_02040205,01480617,30.0,1.0768653714630338,1.0426631508668265,20,station_gap|station_gap_season,station_gap_season,False,development,28.0,2.0
huc8_02040205,01480617,60.0,1.0709682340911146,0.9876906050046286,20,network_mean_fallback,network_mean_fallback,True,development,603.0,32.0
huc8_02040205,01480617,90.0,0.948427677154541,1.2305105753474765,20,station_gap|station_gap_season,station_gap_season,False,development,1.0,7.5
huc8_02040205,01480617,180.0,1.0709682340911146,1.5808371699584856,20,network_mean_fallback,network_mean_fallback,True,development,603.0,96.5
huc8_02040205,01480870,7.0,0.6642771298998877,0.5767978528567723,20,station_gap|station_gap_season,station_gap_season,False,development,28.0,2.0
huc8_02040205,01480870,14.0,1.0709682340911146,0.9410039169447761,20,network_mean_fallback,network_mean_fallback,True,development,603.0,9.0
huc8_02040205,01480870,30.0,0.9355385186698701,0.9931782414515814,20,station_gap|station_gap_season,station_gap_season,False,development,30.0,2.5
huc8_02040205,01480870,60.0,1.0709682340911146,1.0027815461158753,20,network_mean_fallback,network_mean_fallback,True,development,603.0,32.0
huc8_02040205,01480870,90.0,1.061196263631185,1.1638575039439731,20,network_gap,network_gap,True,development,3.0,62.0
huc8_02040205,01480870,180.0,1.0709682340911146,1.7842083219521576,20,network_mean_fallback,network_mean_fallback,True,development,603.0,156.5
huc8_02040205,01481000,7.0,0.9418325520697095,0.7311835425240653,20,station_gap|station_gap_season,station_gap_season,False,development,28.0,2.0
huc8_02040205,01481000,14.0,1.0709682340911146,1.061460547130555,20,network_mean_fallback,network_mean_fallback,True,development,603.0,9.5
huc8_02040205,01481000,30.0,1.2922490849441952,1.2275770458380382,20,station_gap|station_gap_season,station_gap_season,False,development,30.0,2.5
huc8_02040205,01481000,60.0,1.0709682340911146,1.2889304771324,20,network_mean_fallback,network_mean_fallback,True,development,603.0,32.0
huc8_02040205,01481000,90.0,1.187253801557753,1.4620092438062033,20,station_gap|station_gap_season,station_gap_season,False,development,1.0,8.0
huc8_02040205,01481000,180.0,1.0709682340911146,2.3709077384844424,20,network_mean_fallback,network_mean_fallback,True,development,603.0,96.5
huc8_02040205,01481500,7.0,0.8498569698787872,0.3528496398244585,20,network_gap,network_gap,True,development,300.0,102.0
huc8_02040205,01481500,14.0,1.0709682340911146,0.42126411604295877,20,network_mean_fallback,network_mean_fallback,True,development,603.0,109.0
huc8_02040205,01481500,30.0,1.2921772180080413,0.492535660982132,20,network_gap,network_gap,True,development,300.0,102.0
huc8_02040205,01481500,60.0,1.0709682340911146,0.5198570839564005,20,network_mean_fallback,network_mean_fallback,True,development,603.0,132.0
huc8_02040205,01481500,90.0,1.061196263631185,0.7222636918491788,20,network_gap,network_gap,True,development,3.0,108.0
huc8_02040205,01481500,180.0,1.0709682340911146,1.305584402537232,20,network_mean_fallback,network_mean_fallback,True,development,603.0,196.5
huc8_02060003,01581752,7.0,0.6882522678822279,0.5786739947008235,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02060003,01581752,14.0,0.8259506986983967,0.7021869273726563,20,network_mean_fallback,network_mean_fallback,True,development,987.0,7.0
huc8_02060003,01581752,30.0,0.895388342847675,0.8045126738119871,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02060003,01581752,60.0,0.8259506986983967,1.1642212487505748,20,network_mean_fallback,network_mean_fallback,True,development,987.0,30.0
huc8_02060003,01581920,7.0,0.5020440188816615,0.4484835200650351,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02060003,01581920,14.0,0.8259506986983967,0.5048096181665148,20,network_mean_fallback,network_mean_fallback,True,development,987.0,7.0
huc8_02060003,01581920,30.0,0.6537235731681188,0.6452344414393107,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02060003,01581920,60.0,0.8259506986983967,0.8743136650919915,20,network_mean_fallback,network_mean_fallback,True,development,987.0,30.0
huc8_02060003,01581920,90.0,1.8177466509892397,1.0197995013395944,20,station_gap_season,station_gap_season,True,development,13.0,0.0
huc8_02060003,01585075,7.0,0.45014949325152803,0.49277672401496336,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02060003,01585075,14.0,0.8259506986983967,0.6265986936291613,20,network_mean_fallback,network_mean_fallback,True,development,987.0,7.0
huc8_02060003,01585075,30.0,0.5633064904034139,0.619894993112112,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02060003,01585075,60.0,0.8259506986983967,0.7653502835854887,20,network_mean_fallback,network_mean_fallback,True,development,987.0,30.0
huc8_02060003,01585075,90.0,0.5064523993190537,0.6998868972526656,20,station_gap_season,station_gap_season,True,development,13.0,0.0
huc8_02060003,01589290,7.0,0.4408826791729245,0.5119267907738685,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02060003,01589290,14.0,0.8259506986983967,0.4842382963001727,20,network_mean_fallback,network_mean_fallback,True,development,987.0,7.0
huc8_02060003,01589290,30.0,0.5439015584131082,0.5859872733106215,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02060003,01589290,60.0,0.8259506986983967,0.7525070223609606,20,network_mean_fallback,network_mean_fallback,True,development,987.0,30.0
huc8_02060003,01589290,90.0,0.4991882560599564,0.7295419832335579,5,station_gap_season,station_gap_season,True,development,13.0,0.0
huc8_02070002,01595800,7.0,0.44453105791977465,0.5407464732442582,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02070002,01595800,14.0,1.2238247513691336,0.4873274273531777,20,network_mean_fallback,network_mean_fallback,True,development,780.0,7.0
huc8_02070002,01595800,30.0,0.5783745686451593,0.6057105580965677,20,station_gap_season,station_gap_season,True,development,20.0,0.0
huc8_02070002,01595800,60.0,1.2238247513691336,1.0057778486410778,20,network_mean_fallback,network_mean_fallback,True,development,780.0,30.0
huc8_02070002,01595800,90.0,1.0455783471972855,1.2930156118869782,20,station_gap|station_gap_season,station_gap_season,False,development,30.0,2.5
